source,target
171515645,51121104854
51121104854,51121104855
51121104855,914825913
24866007,51121104856
51121104856,51121104857
51121104857,918464451
914827176,51121104858
51121104858,914827175
171518957,51121104859
51121104859,51121104860
51121104860,51121104861
51121104861,51121104862
51121104862,51121104863
51121104863,51121104864
51121104864,51121104865
51121104865,51121104866
51121104866,51121104867
51121104867,51121104868
51121104868,51121104869
51121104869,275496976
171518114,51121104870
51121104870,51121104871
51121104871,171518118
171518121,51121104872
51121104872,51121104873
51121104873,1114900393
171518114,51121104874
51121104874,51121104875
51121104875,51121104876
51121104876,51121104877
51121104877,51121104878
51121104878,171518120
979562782,51121104879
51121104879,51121104880
51121104880,979562783
171515977,51121104881
51121104881,915039019
335464046,51121104882
51121104882,335463996
171513638,51121104883
51121104883,51121104884
51121104884,51121104885
51121104885,51121104886
51121104886,171514351
171518089,51121104887
51121104887,51121104888
51121104888,171518086
171518094,51121104889
51121104889,275981626
221977803,51121104890
51121104890,51121104891
51121104891,51121104892
51121104892,171518701
171518130,51121104893
51121104893,51121104894
51121104894,51121104895
51121104895,51121104896
51121104896,51121104897
51121104897,51121104898
51121104898,51121104899
51121104899,243541628
916251946,51121104900
51121104900,51121104901
51121104901,51121104902
51121104902,171515672
335463219,51121104903
51121104903,51121104904
51121104904,51121104905
51121104905,335463230
915022480,51121104906
51121104906,51121104907
51121104907,915022465
1114900393,51121104908
51121104908,171518215
335463230,51121104909
51121104909,51121104910
51121104910,243541882
915044920,51121104911
51121104911,915044917
915037831,51121104912
51121104912,51121104913
51121104913,51121104914
51121104914,915037833
915040536,51121104915
51121104915,51121104916
51121104916,171510385
171515786,51121104917
51121104917,171515797
1061989635,51121104918
51121104918,275976659
215673389,51121104919
51121104919,275497688
171514409,51121104920
51121104920,51121104921
51121104921,51121104922
51121104922,915017864
171515958,51121104923
51121104923,51121104924
51121104924,51121104925
51121104925,51121104926
51121104926,171515970
915040535,51121104927
51121104927,51121104928
51121104928,915040534
171515373,51121104929
51121104929,51121104930
51121104930,51121104931
51121104931,51121104932
51121104932,243541812
243541175,51121104933
51121104933,243541171
848895325,51121104934
51121104934,848895324
171516077,51121104935
51121104935,51121104936
51121104936,243541825
171514573,51121104937
51121104937,51121104938
51121104938,51121104939
51121104939,51121104940
51121104940,51121104941
51121104941,1062907148
915024594,51121104942
51121104942,915024593
24865708,51121104943
51121104943,51121104944
51121104944,335464594
171514360,51121104945
51121104945,51121104946
51121104946,51121104947
51121104947,51121104948
51121104948,51121104949
51121104949,51121104950
51121104950,51121104951
51121104951,979565325
915039019,51121104952
51121104952,51121104953
51121104953,51121104954
51121104954,51121104955
51121104955,915039020
275981626,51121104956
51121104956,51121104957
51121104957,51121104958
51121104958,51121104959
51121104959,914991667
171509964,51121104960
51121104960,51121104961
51121104961,51121104962
51121104962,196299402
916274457,51121104963
51121104963,51121104964
51121104964,51121104965
51121104965,51121104966
51121104966,51121104967
51121104967,51121104968
51121104968,171515310
243541188,51121104969
51121104969,243541173
915018239,51121104970
51121104970,51121104971
51121104971,915018238
171510126,51121104972
51121104972,51121104973
51121104973,915037661
914991667,51121104974
51121104974,51121104975
51121104975,914991668
171518093,51121104976
51121104976,51121104977
51121104977,51121104978
51121104978,171518092
915037662,51121104979
51121104979,915037661
171518114,51121104980
51121104980,914991667
171510091,51121104981
51121104981,51121104982
51121104982,915037661
24866013,51121104983
51121104983,171515680
171522632,51121104984
51121104984,1135213064
851482037,51121104985
51121104985,171510561
171510537,51121104986
51121104986,851482037
171515031,51121104987
51121104987,51121104988
51121104988,335464594
171518074,51121104989
51121104989,51121104990
51121104990,51121104991
51121104991,171518089
171518085,51121104992
51121104992,51121104993
51121104993,171518093
24863171,51121104994
51121104994,171510091
171510410,51121104995
51121104995,51121104996
51121104996,51121104997
51121104997,918464438
171518080,51121104998
51121104998,51121104999
51121104999,171518092
171518089,51121105000
51121105000,51121105001
51121105001,171518092
171510444,51121105002
51121105002,51121105003
51121105003,51121105004
51121105004,51121105005
51121105005,51121105006
51121105006,171510434
979563749,51121105007
51121105007,171509980
914993038,51121105008
51121105008,914992999
243541783,51121105009
51121105009,171515491
915036693,51121105010
51121105010,51121105011
51121105011,915036694
171510467,51121105012
51121105012,51121105013
51121105013,171510561
171516269,51121105014
51121105014,51121105015
51121105015,51121105016
51121105016,51121105017
51121105017,51121105018
51121105018,51121105019
51121105019,51121105020
51121105020,171516276
914992999,51121105021
51121105021,914993006
915022480,51121105022
51121105022,171510054
171517239,51121105023
51121105023,51121105024
51121105024,51121105025
51121105025,51121105026
51121105026,51121105027
51121105027,51121105028
51121105028,51121105029
51121105029,914993038
914993000,51121105030
51121105030,51121105031
51121105031,51121105032
51121105032,914992999
851482036,51121105033
51121105033,851482037
171510063,51121105034
51121105034,915024636
171510059,51121105035
51121105035,171510060
171518118,51121105036
51121105036,51121105037
51121105037,51121105038
51121105038,51121105039
51121105039,51121105040
51121105040,171518178
196299402,51121105041
51121105041,171509980
171510413,51121105042
51121105042,51121105043
51121105043,51121105044
51121105044,51121105045
51121105045,171510426
171525044,51121105046
51121105046,171525045
864802612,51121105047
51121105047,171525100
1061992080,51121105048
51121105048,51121105049
51121105049,51121105050
51121105050,171525011
196987051,51121105051
51121105051,864802611
918458218,51121105052
51121105052,51121105053
51121105053,914997364
915036693,51121105054
51121105054,51121105055
51121105055,171510567
196299402,51121105056
51121105056,171510000
1061992080,51121105057
51121105057,51121105058
51121105058,1061992081
171510561,51121105059
51121105059,51121105060
51121105060,171510567
171515820,51121105061
51121105061,917710462
916251945,51121105062
51121105062,916251990
216614990,51121105063
51121105063,171515733
171519276,51121105064
51121105064,51121105065
51121105065,51121105066
51121105066,171519294
171519249,51121105067
51121105067,51121105068
51121105068,915046225
171517000,51121105069
51121105069,51121105070
51121105070,51121105071
51121105071,171516979
215673568,51121105072
51121105072,51121105073
51121105073,51121105074
51121105074,215673570
918458214,51121105075
51121105075,51121105076
51121105076,918458215
171515791,51121105077
51121105077,51121105078
51121105078,243541149
917710465,51121105079
51121105079,51121105080
51121105080,917710462
215673570,51121105081
51121105081,51121105082
51121105082,51121105083
51121105083,51121105084
51121105084,171517978
918458215,51121105085
51121105085,914976212
171513682,51121105086
51121105086,51121105087
51121105087,51121105088
51121105088,51121105089
51121105089,51121105090
51121105090,51121105091
51121105091,243542005
24866080,51121105092
51121105092,848893468
171518042,51121105093
51121105093,51121105094
51121105094,51121105095
51121105095,51121105096
51121105096,171518040
24866024,51121105097
51121105097,51121105098
51121105098,51121105099
51121105099,51121105100
51121105100,51121105101
51121105101,335464312
915028119,51121105102
51121105102,915028120
171515828,51121105103
51121105103,51121105104
51121105104,171515830
243541699,51121105105
51121105105,51121105106
51121105106,243541698
171518052,51121105107
51121105107,51121105108
51121105108,171518057
171524743,51121105109
51121105109,51121105110
51121105110,171524739
848893469,51121105111
51121105111,51121105112
51121105112,51121105113
51121105113,51121105114
51121105114,51121105115
51121105115,51121105116
51121105116,51121105117
51121105117,51121105118
51121105118,51121105119
51121105119,51121105120
51121105120,243541986
171524739,51121105121
51121105121,171524731
171518040,51121105122
51121105122,51121105123
51121105123,51121105124
51121105124,171518038
917710466,51121105125
51121105125,917710463
171517982,51121105126
51121105126,51121105127
51121105127,171518038
954281233,51121105128
51121105128,24865245
915037725,51121105129
51121105129,51121105130
51121105130,171515516
171518042,51121105131
51121105131,51121105132
51121105132,171517982
171517978,51121105133
51121105133,51121105134
51121105134,243541698
171524775,51121105135
51121105135,51121105136
51121105136,171524752
275095097,51121105137
51121105137,51121105138
51121105138,51121105139
51121105139,335464049
171524775,51121105140
51121105140,171524776
171517976,51121105141
51121105141,243541698
243541175,51121105142
51121105142,51121105143
51121105143,171515876
916276748,51121105144
51121105144,51121105145
51121105145,915045747
171510434,51121105146
51121105146,51121105147
51121105147,915028718
335464395,51121105148
51121105148,51121105149
51121105149,171516052
171524752,51121105150
51121105150,171524753
243541894,51121105151
51121105151,51121105152
51121105152,51121105153
51121105153,243541895
171515584,51121105154
51121105154,51121105155
51121105155,171514360
171525403,51121105156
51121105156,171524891
216615355,51121105157
51121105157,171517016
171525715,51121105158
51121105158,51121105159
51121105159,51121105160
51121105160,51121105161
51121105161,979687306
171518375,51121105162
51121105162,51121105163
51121105163,51121105164
51121105164,51121105165
51121105165,51121105166
51121105166,171518371
171518369,51121105167
51121105167,51121105168
51121105168,51121105169
51121105169,921338666
171518375,51121105170
51121105170,51121105171
51121105171,51121105172
51121105172,51121105173
51121105173,51121105174
51121105174,222029786
243541918,51121105175
51121105175,51121105176
51121105176,51121105177
51121105177,171514494
171519270,51121105178
51121105178,51121105179
51121105179,171519276
171525403,51121105180
51121105180,171525470
914994413,51121105181
51121105181,914994414
914990864,51121105182
51121105182,51121105183
51121105183,171517566
171517385,51121105184
51121105184,51121105185
51121105185,51121105186
51121105186,51121105187
51121105187,171517378
24865551,51121105188
51121105188,51121105189
51121105189,51121105190
51121105190,51121105191
51121105191,51121105192
51121105192,51121105193
51121105193,24864266
328012379,51121105194
51121105194,51121105195
51121105195,328012380
171509784,51121105196
51121105196,51121105197
51121105197,914994413
328012380,51121105198
51121105198,51121105199
51121105199,51121105200
51121105200,51121105201
51121105201,51121105202
51121105202,338857633
171517330,51121105203
