source,target,level
171518602,171518604,5
171518617,335465636,5
335465636,171518619,5
171518980,916276322,5
916276322,916276323,5
916276323,171519003,5
171521850,171521962,5
954206161,954206158,5
171521993,171521990,5
335456173,335456171,5
335456175,335456173,5
335456171,335456181,5
171512360,171512390,5
171517336,171517119,5
335455328,1045488572,5
1045488572,1045488570,5
171521972,171521909,5
171521984,171521972,5
171525837,171525838,5
171521021,171521020,5
171521020,171521013,5
171521015,171521020,5
171521024,171521021,5
243541358,171521024,5
171521024,243541360,5
805731791,171521024,5
275173902,243540997,5
243540997,243540964,5
914992655,171528538,5
171527908,919930587,5
919930587,914992655,5
850872573,850872572,5
850872575,850872573,5
850872575,850872578,5
850872571,850872578,5
850872572,950089888,5
171518671,335455305,5
335455305,1010306847,5
1010306847,171518673,5
171526408,24880366,5
24880788,24880786,5
171526408,24880786,5
24880366,171526414,5
171526378,171526408,5
338857689,338857691,5
338829695,275988041,5
171530181,338857689,5
338857689,338829695,5
171525220,805721326,5
805721326,171525251,5
171525918,171526107,5
171522065,171522066,5
171511714,171513792,5
917755909,171525212,5
917755909,171525207,5
171515977,171516118,5
171518914,171518921,5
171512190,24864640,5
171510379,171510555,5
171517938,171517945,5
171529097,171529096,5
171529096,171530134,5
171530087,24881377,5
171530134,335463138,5
171530087,335463138,5
1061989647,1061989628,5
1061989647,1061989631,5
171520357,171520355,5
338870969,338870968,5
171520355,889535582,5
1121985498,338870969,5
889535582,1121985499,5
1121985499,1121985498,5
171531164,171531166,5
243540243,243540245,5
171524623,919930585,5
275986468,919930585,5
171525307,171525328,5
171525307,171525305,5
171526560,171526847,5
171526562,171526560,5
171526568,171526562,5
171526632,171526568,5
171526847,915026558,5
915026558,171526861,5
916275869,171526742,5
916275869,916275870,5
916275870,916275871,5
916275871,916275872,5
916275872,916275873,5
916275873,916275874,5
916275874,171526632,5
171522719,171522717,5
171522675,915032615,5
915032615,171522719,5
215648577,915025254,5
915025254,915025255,5
915025255,215648578,5
335459252,335459254,5
171520585,171520833,5
171520583,171520585,5
335458702,335458701,5
171526295,171526301,5
171526301,171526315,5
171526340,171526295,5
171525998,171525944,5
24880354,171526340,5
171526301,171525998,5
171525944,915021383,5
915021383,24880505,5
171518336,24866556,5
171518333,171518336,5
171518323,171518333,5
171518262,171518323,5
171518267,171518268,5
171518260,171518267,5
171518258,171518260,5
171518255,171518257,5
275977588,171518255,5
24866405,171518202,5
171518268,275977100,5
275977100,171518262,5
171518257,275977633,5
275977633,171518258,5
171518202,275977588,5
171518178,171518200,5
171518177,171518178,5
171518173,171518177,5
171518111,171518173,5
171517689,171518111,5
171517688,171517689,5
171517681,171517688,5
171518200,24866405,5
215656338,171517680,5
171517680,171517681,5
851480947,976094927,5
1111484644,851480947,5
171515628,171515632,5
171512062,171512076,5
1111486319,1111486318,5
914900165,914900166,5
914900166,851775851,5
215646663,335459962,5
215646338,243540235,5
976098009,976098010,5
976098010,921334844,5
171517278,171517396,5
171517270,287955067,5
171517270,171517278,5
171517306,171517309,5
171516784,921334843,5
921334844,921334843,5
921334844,921334852,5
921334852,976098014,5
171521641,171521642,5
171521636,171521641,5
171521638,171521636,5
976093253,976093254,5
335462826,335462828,5
335462831,335462826,5
24879412,24879419,5
274373592,24879412,5
919512404,24879487,5
274373592,919930581,5
919930581,171512597,5
24879419,952109890,5
952109890,919512404,5
171522716,915026686,5
915026686,171522719,5
275512837,275512994,5
275512837,171520426,5
275513002,275512837,5
171518044,171518043,5
275449017,275449018,5
171517068,171517064,5
171517071,24866211,5
171517071,171517068,5
171517064,171517016,5
171520982,171521945,5
338872322,171529926,5
171534496,915043572,5
915043572,275213700,5
914825914,914825913,5
171515751,171515928,5
976093694,976093693,5
171516745,171516792,5
171516786,1114900394,5
1114900394,171516792,5
171521236,171521144,5
1045486956,171521236,5
171521233,1045486959,5
1045486959,1045486961,5
1045486961,1045486956,5
171521235,171521233,5
171521234,171521235,5
171521241,171521234,5
171521242,171521241,5
171521230,171521229,5
171521255,171521230,5
171521254,171521255,5
171521259,171521254,5
171521197,171521259,5
171521795,171521197,5
171521794,171521795,5
1045479692,171521242,5
171521229,1045496764,5
1045496764,1045479692,5
171521128,171521127,5
275502496,275502492,5
275502482,171521128,5
171521097,171521107,5
171521092,1044104110,5
1044104110,171521097,5
222029777,1044104259,5
1044104259,171521107,5
1044693147,275502492,5
1044691298,1044693149,5
171521121,1044693151,5
1044693151,275502482,5
1044989660,1044691297,5
1044989659,1045483102,5
1044693146,1045485983,5
1045485983,1045486934,5
1045486934,171521121,5
1045486965,1044691298,5
1045486966,1045486965,5
1045483102,1045486968,5
1045486968,1045486966,5
1045486970,1044989659,5
1045486970,171521097,5
1044693149,1045486972,5
1045486972,1044693146,5
1044693145,1045491066,5
1045491066,1044693147,5
1044691297,1045491080,5
1045491084,1044989660,5
171521107,1045491084,5
1045491080,1060277316,5
1060277316,1044693145,5
171521121,1113015960,5
1113015960,171521124,5
1113015960,1113015961,5
171521127,1120746887,5
1120746887,275502496,5
24884783,171535026,5
24864010,805721320,5
24864146,914978161,5
914978161,243540859,5
24864062,914978486,5
914978486,24864146,5
243540859,914987076,5
914987076,914987077,5
914987077,914987078,5
914987078,24864901,5
805721320,917379634,5
917379634,875076012,5
24864901,917761011,5
917761011,24864926,5
875076012,919930582,5
919930582,24864062,5
1132296846,171521044,5
171519798,171519797,5
275505732,171519792,5
171521044,171519790,5
171519790,275505732,5
171519807,171519804,5
171519804,171519798,5
243541299,878263526,5
878263526,275504866,5
171519792,1045483088,5
1045483088,171519807,5
1060089390,171519818,5
1060089390,1060089391,5
275504866,1073801760,5
1073801760,1120746899,5
1060089390,1120746899,5
171519797,243541299,5
171517119,24866214,5
171517118,171517119,5
171522969,171522961,5
171522960,171522969,5
335461991,335461990,5
171510436,171510439,5
171517788,171517786,5
171525748,171525814,5
171525814,171525356,5
275985731,243542138,5
171521182,171521196,5
171518244,24866417,5
171517824,171518244,5
918459962,171512888,5
275986784,918466683,5
918466683,979688783,5
979688783,918459962,5
243542328,243542320,5
243542333,243542328,5
171524250,276016172,5
171521298,171521890,5
171521266,171521298,5
171521265,171521266,5
171521256,171521265,5
171521255,171521256,5
171521223,171521255,5
171521221,171521223,5
171517768,171517773,5
1004561648,275989254,5
171524032,922334503,5
976137025,976137026,5
976137027,976137026,5
171518714,171518715,5
171518699,171518714,5
221977802,171518704,5
171518704,171518699,5
171521787,171521789,5
171521786,171521787,5
171514590,171514640,5
171514640,171514599,5
335458061,335458082,5
171530148,275988008,5
243542056,916249355,5
916249355,243542057,5
171522058,171522061,5
171518605,171518622,5
171518603,171518605,5
171514011,915005244,5
915005244,171514038,5
171521311,1119392944,5
171521314,1099994213,5
1099994213,171521352,5
886006125,171517926,5
171521259,171521261,5
171521253,171521259,5
171521186,171521253,5
171521160,171521186,5
171521152,171521157,5
171521157,171521160,5
171522543,171522537,5
171522537,335455715,5
171522149,171522151,5
171522269,171522176,5
171522159,171522169,5
243541352,171522270,5
171522270,171522269,5
171522176,275503099,5
171522169,275503099,5
171521273,171521297,5
171521297,851479996,5
851479996,171521895,5
24867121,1045496751,5
1045496751,171521273,5
171521230,24867121,5
171521225,171521230,5
171521224,171521225,5
171525117,171525110,5
171525107,171525110,5
171525055,171525107,5
171525055,171525053,5
171519923,171519929,5
171519968,171519929,5
171511685,171511657,5
215656650,243541722,5
243541722,275982165,5
171516817,243541724,5
243541724,171517643,5
171520432,171520446,5
24879493,274373616,5
171517951,171518574,5
171517950,171517954,5
171517950,171517951,5
24866352,171517950,5
24866669,24866670,5
171518859,171518915,5
24866670,171518859,5
171518652,24866578,5
24866590,24866592,5
24866571,171518652,5
171518346,171518347,5
171518355,24866571,5
171518314,171518346,5
171518312,171518314,5
24866666,24866669,5
24866592,24866666,5
171518915,24866698,5
275977129,171518347,5
171518355,275977129,5
24866698,915018388,5
915018388,171526481,5
171526481,915035990,5
915035990,24880469,5
24866578,1062385678,5
1062385678,24866590,5
171525503,275987574,5
24866314,171525486,5
171525486,915009450,5
915009450,171525503,5
171521697,171522230,5
219464603,171521697,5
171530065,171530101,5
171518310,171518312,5
215642885,171518310,5
171517306,171517303,5
171517321,171517306,5
171517323,171517321,5
171517235,171517323,5
171517278,171517235,5
171521818,171521820,5
243541132,171516017,5
171522183,171522191,5
243541006,243541008,5
171531466,171531467,5
275509867,275509865,5
24883380,275509867,5
171531467,275509867,5
335455020,335455046,5
335455046,335455051,5
335455047,335455051,5
171517970,171517972,5
171522752,171522622,5
171522193,275503072,5
171522076,335455354,5
24867162,171521668,5
171521668,335456444,5
335456426,171522076,5
335456444,335456426,5
171522110,171522193,5
171514422,275976716,5
243541366,243541371,5
171510063,171510396,5
24866546,171518576,5
171525834,171525844,5
338858715,338858709,5
338858715,338858736,5
171521859,171521873,5
171521873,171521875,5
171521878,171521875,5
171521873,171521878,5
243542130,243542131,5
171521605,171521608,5
24867150,171521605,5
171520855,171520856,5
24867085,171520855,5
171520964,171520856,5
243541372,275506462,5
275506462,171520968,5
243541372,275506457,5
275506457,171520964,5
171521165,171521168,5
171521161,171521165,5
171511801,171512190,5
243542319,243542320,5
243542320,275986188,5
24864683,275986188,5
335462813,171511666,5
335462824,243540909,5
335462824,171511398,5
171511398,914996431,5
914996431,171511618,5
171511618,914996669,5
914996669,335462813,5
171512190,915012942,5
915012942,243542319,5
171511666,918464439,5
918464439,918464440,5
918464440,171511741,5
918466680,171511801,5
171511741,919845027,5
919845027,918466680,5
243540909,979753656,5
979753656,24864021,5
335462815,335462813,5
171525101,171525122,5
171525147,275983397,5
275983397,171525211,5
171525139,171525145,5
171525126,171525139,5
171525145,171525146,5
171525122,171525125,5
171525125,171525126,5
171525146,171525147,5
243542238,243542239,5
243542239,243542241,5
243542256,243542289,5
243542289,243542238,5
171526532,171526554,5
171526554,171526566,5
171526566,171526568,5
171517508,914996701,5
171517523,914996701,5
171519973,171520032,5
171509952,915028073,5
915028073,171510036,5
335456324,335456328,5
806148406,335456335,5
335456335,335456324,5
171525045,275982943,5
171525044,171525045,5
243540689,275114144,5
275114144,335455578,5
335455578,338874661,5
338874661,868818915,5
171524834,851472974,5
851472974,171525044,5
915014425,171524941,5
917756031,171524941,5
917756031,917756032,5
917756032,171525581,5
243540689,918458214,5
918458214,915014425,5
171527387,24880700,5
171527405,171529121,5
171527419,919930579,5
919930579,171527387,5
850872574,850872573,5
171522995,275500967,5
171520388,221975699,5
221975699,221975700,5
221975700,171520532,5
171520532,171520531,5
171520531,917941825,5
917941825,949543206,5
949543206,171520534,5
171518402,171518407,5
171518479,171518521,5
171518407,976142032,5
976142032,171518479,5
243541744,243541737,5
243541737,338857622,5
338857622,956524711,5
956524711,171518388,5
171518388,956524719,5
956524719,171518401,5
24880639,171527312,5
171513049,918466682,5
918466682,24864872,5
171521799,171521800,5
275449018,1035031745,5
275449017,1035031746,5
275449028,976094675,5
976094675,275449017,5
275449028,976094676,5
976094676,976094677,5
976094677,976094678,5
976094678,1035412422,5
1035412422,275449018,5
243542200,243542197,5
243542200,243542219,5
171520329,171520493,5
171522194,171522193,5
171522196,171522194,5
171522168,171522196,5
171513747,171513838,5
886006124,24865559,5
171513838,914976202,5
914976202,914976203,5
914976203,886006124,5
171514409,171514414,5
335455491,171525107,5
171527921,171527931,5
171524591,171524592,5
171527931,171528530,5
335462354,914994755,5
914994755,914994756,5
914994756,171527921,5
335462354,914998953,5
914998953,275988435,5
171528530,915011653,5
915011653,171528595,5
338857790,918466671,5
918466671,275988435,5
171524592,918466681,5
918466681,918469861,5
918469861,918547791,5
918547791,338857790,5
171512346,171512348,5
171512348,916272234,5
916272234,171512450,5
171512450,918459955,5
918459955,171512449,5
171512331,171512346,5
171512449,979688787,5
171518753,171518754,5
24866251,24866250,5
335462937,24866250,5
338859052,917763320,5
917763320,335462937,5
171516709,918459961,5
918459961,338859052,5
171529669,171529674,5
171529663,171529669,5
171529674,915016507,5
915016507,171535246,5
171535250,915027141,5
915027141,915027142,5
171535391,915029005,5
915029005,915029006,5
171535767,915029007,5
915029006,915029007,5
275214608,915032613,5
915032613,171535250,5
24881287,915039276,5
915039276,171529825,5
171535246,915046395,5
915046395,275214608,5
171529825,916277037,5
916277037,171529663,5
915027142,922334499,5
922334499,171535391,5
215649380,915045194,5
915045194,915045195,5
915045195,335458622,5
976094680,976094677,5
171528406,171528429,5
171524994,171525001,5
171524745,171525001,5
171524744,171524745,5
171518061,171524744,5
171523086,171523084,5
171523086,171523089,5
914827175,914827176,5
171522185,171522168,5
171522183,171522185,5
171522176,171522183,5
171521926,171522176,5
171517617,171517622,5
171528682,171528680,5
171520554,1045479699,5
1045479699,171520557,5
171518374,171518375,5
171521974,171521976,5
171521940,171521974,5
335456125,335456137,5
171522435,215640377,5
171515571,171522435,5
171518614,171518627,5
171518614,171518610,5
171518609,275977860,5
171518590,275977860,5
171526841,335460638,5
171518667,979703372,5
979703372,171518669,5
243540820,243540817,5
243540579,243540580,5
215640615,215640604,5
215640604,335458835,5
171528902,171528978,5
171535118,171535137,5
171536106,857634016,5
855177034,909353183,5
1114900395,171536106,5
171529876,24881474,5
171519431,338858830,5
171519431,171519461,5
171519429,171519431,5
171519428,171519429,5
171519380,171519383,5
171519380,171519379,5
171519382,171519383,5
171519466,171519431,5
171519376,171519380,5
171519383,171519429,5
171519715,171519719,5
171519707,171519715,5
976093250,171519715,5
171519694,171519707,5
171519694,171519699,5
