Line_ID,Start_Object_ID,End_Object_ID,Full_Line_ID
15153e,18561,18550,15153
15153f,18550,18560,15153
40688a,18720,18723,40688
40688b,18723,10933,40688
40688c,10933,18721,40688
7220,18720,18721,7220
19605,18720,18721,19605
44941a,18720,18723,44941
44941b,18723,10932,44941
44941c,10932,18721,44941
44941d,18721,10933,44941
51099a,18720,10936,51099
51099b,10936,18721,51099
40931a,18723,10932,40931
40931b,10932,18724,40931
40931c,18724,10931,40931
40931d,10931,18722,40931
894a,18723,10932,894
894b,10932,18722,894
894c,18722,10931,894
427,18723,10932,427
22938,18543,18548,22938
30678,18543,18544,30678
49575,18543,18688,49575
48882a,13048,18680,48882
48882b,18680,18717,48882
51239a,13048,18680,51239
51239b,18680,18717,51239
49584a,18691,18711,49584
49584b,18711,18710,49584
49584c,18710,18709,49584
49584d,18709,18686,49584
49584e,18686,18685,49584
49584f,18685,18700,49584
49584g,18700,18699,49584
21036,26259,26258,21036
4119,18712,18679,4119
5292a,18712,18679,5292
5292b,18679,18683,5292
5292c,18683,18713,5292
5292d,18713,18724,5292
5292e,18724,18722,5292
26932a,18712,18724,26932
26932b,18724,18722,26932
10934a,18712,18724,10934
10934b,18724,18714,10934
11031,18712,18679,11031
11167a,18683,18706,11167
11167b,18706,18708,11167
11167c,18708,18679,11167
25292a,18679,18683,25292
25292b,18683,18708,25292
25292c,18708,18706,25292
13012,18681,18682,13012
49556a,18708,18706,49556
49556b,18706,18714,49556
49578a,18711,18687,49578
49578b,18687,18685,49578
49578c,18685,18686,49578
49578d,18686,18697,49578
49576a,18711,18686,49576
49576b,18686,18693,49576
49576c,18693,18685,49576
49576d,18685,18697,49576
49576e,18697,18688,49576
49577a,18711,18687,49577
49577b,18687,18686,49577
49577c,18686,18685,49577
49577d,18685,18697,49577
13454,18706,18708,13454
19666a,18706,18708,19666
19666b,18708,18690,19666
19666c,18690,18689,19666
4045a,18708,18706,4045
4045b,18706,18690,4045
4045c,18690,18689,4045
16136a,18711,18706,16136
16136b,18706,18708,16136
16136c,18708,18686,16136
11122a,18708,18711,11122
11122b,18711,18713,11122
11122c,18713,18706,11122
11122d,18706,18686,11122
31385a,18708,18706,31385
31385b,18706,18711,31385
31385c,18711,18713,31385
31385d,18713,18686,31385
2531,18708,18706,2531
1019a,18679,18683,1019
1019b,18683,18713,1019
1019c,18713,18714,1019
49501a,18708,18706,49501
49501b,18706,18714,49501
43756,18711,18686,43756
4216,18682,18681,4216
1107a,22873,9838,1107
1107b,9838,9837,1107
41346,22873,18848,41346
36648,22873,18848,36648
17221a,18538,18537,17221
17221b,18537,18546,17221
17221c,18546,18547,17221
17221d,18547,18540,17221
47120a,18538,18546,47120
47120b,18546,18537,47120
47120c,18537,18547,47120
47120d,18547,18540,47120
47120e,18540,18541,47120
18478a,18538,18532,18478
18478b,18532,18540,18478
18478c,18540,18541,18478
7312,18548,18537,7312
37057a,18538,18540,37057
37057b,18540,18541,37057
47935a,18537,18546,47935
47935b,18546,18538,47935
47935c,18538,18547,47935
47935d,18547,18540,47935
14683a,18538,18547,14683
14683b,18547,18540,14683
3688a,18546,18538,3688
3688b,18538,18540,3688
3688c,18540,18541,3688
10134,18537,18546,10134
26552a,18538,18547,26552
26552b,18547,18540,26552
30984a,18538,18540,30984
30984b,18540,18541,30984
14535a,18718,18717,14535
14535b,18717,26819,14535
45298a,18718,18709,45298
45298b,18709,18710,45298
36148a,18680,18717,36148
36148b,18717,13007,36148
36148c,13007,13009,36148
9139a,18718,18717,9139
9139b,18717,26819,9139
41585a,18718,18709,41585
41585b,18709,18710,41585
42644,26811,18717,42644
27217a,26811,13022,27217
27217b,13022,13014,27217
30720a,26811,18717,30720
30720b,18717,13032,30720
32028a,18684,18725,32028
32028b,18725,26257,32028
32028c,26257,26260,32028
32028d,26260,18716,32028
28894,18684,18714,28894
20462a,18725,18726,20462
20462b,18726,26261,20462
9048a,18684,26257,9048
9048b,26257,26260,9048
9048c,26260,18716,9048
37081a,18725,26260,37081
37081b,26260,18726,37081
37081c,18726,26261,37081
6964a,18725,26260,6964
6964b,26260,18716,6964
19163a,18725,18726,19163
19163b,18726,26261,19163
48839a,26260,18725,48839
48839b,18725,18716,48839
48839c,18716,26261,48839
48839d,26261,18726,48839
17579a,26257,18684,17579
17579b,18684,18716,17579
17579c,18716,18689,17579
17579d,18689,18714,17579
42451,18684,18714,42451
12073a,26257,18684,12073
12073b,18684,18716,12073
12073c,18716,18689,12073
12073d,18689,18714,12073
21632,18710,18709,21632
20403,18709,18710,20403
49583,18709,18710,49583
14209a,18553,18552,14209
14209b,18552,18562,14209
14209c,18562,18535,14209
14209d,18535,18561,14209
14209e,18561,18534,14209
14209f,18534,18560,14209
34546a,18552,18553,34546
34546b,18553,18562,34546
34546c,18562,18535,34546
34546d,18535,18561,34546
12013a,18552,18553,12013
12013b,18553,18562,12013
12013c,18562,18535,12013
49567a,18553,18552,49567
49567b,18552,18562,49567
49567c,18562,18535,49567
49567d,18535,18561,49567
49566a,18553,18552,49566
49566b,18552,18562,49566
49566c,18562,18535,49566
49568a,18553,18552,49568
49568b,18552,18562,49568
49568c,18562,18535,49568
49568d,18535,18561,49568
19302a,18551,18550,19302
19302b,18550,18533,19302
43252a,18551,18550,43252
43252b,18550,18533,43252
23969a,18544,18559,23969
23969b,18559,18554,23969
9070,26819,18717,9070
34909a,18717,13026,34909
34909b,13026,13053,34909
26322a,18717,13053,26322
26322b,13053,13026,26322
2371,18562,18535,2371
49582,18692,18687,49582
49581,18692,18547,49581
49579,18687,18688,49579
19586,15719,15631,19586
37834a,15719,15718,37834
37834b,15718,17449,37834
41886a,15719,15718,41886
41886b,15718,17449,41886
49580,18547,18688,49580
49555a,18707,18689,49555
49555b,18689,18715,49555
49555c,18715,18690,49555
10525,18689,18690,10525
49571a,18690,18689,49571
49571b,18689,18740,49571
49571c,18740,18731,49571
49571d,18731,18741,49571
49571e,18741,18729,49571
49571f,18729,18728,49571
49571g,18728,18732,49571
47074,18689,18714,47074
14993a,18689,18690,14993
14993b,18690,18714,14993
34716,18689,18690,34716
49572a,18689,18690,49572
49572b,18690,18731,49572
51098a,10929,10926,51098
51098b,10926,10927,51098
51098c,10927,10949,51098
49591,10934,10949,49591
18091a,13004,23017,18091
18091b,23017,23016,18091
14907a,23017,23016,14907
14907b,23016,13004,14907
14907c,13004,13015,14907
8975a,23017,13004,8975
8975b,13004,23016,8975
8975c,23016,13015,8975
655a,23016,13004,655
655b,13004,23017,655
655c,23017,13031,655
40116a,23017,23016,40116
40116b,23016,13004,40116
28661a,23016,13004,28661
28661b,13004,23017,28661
28661c,23017,13031,28661
13263a,10925,10926,13263
13263b,10926,10927,13263
13263c,10927,10923,13263
12015,10926,10927,12015
38375a,10925,10926,38375
38375b,10926,10927,38375
38375c,10927,10923,38375
42576a,10926,10927,42576
42576b,10927,10925,42576
36261a,10927,10926,36261
36261b,10926,10925,36261
36261c,10925,10923,36261
36261d,10923,10945,36261
36261e,10945,10952,36261
36261f,10952,10921,36261
7084a,26818,26817,7084
7084b,26817,26816,7084
37863a,26810,10921,37863
37863b,10921,10952,37863
37863c,10952,13032,37863
30267a,13031,26838,30267
30267b,26838,26837,30267
30267c,26837,26803,30267
5110a,13031,26837,5110
5110b,26837,26803,5110
5110c,26803,26838,5110
49592,10949,10948,49592
24900,15342,28359,24900
26479,15342,15341,26479
44948,15342,21069,44948
16056,15342,21548,16056
27227,15342,21565,27227
49593,10930,10948,49593
9163a,15342,15263,9163
9163b,15263,22889,9163
9163c,22889,15262,9163
9163d,15262,15288,9163
13466,15342,15343,13466
27483,15342,15341,27483
8360a,15342,15339,8360
8360b,15339,15343,8360
14429a,15342,15317,14429
14429b,15317,24962,14429
49589,26266,26265,49589
49590,26266,26261,49590
49588,10935,26265,49588
49559a,10935,26261,49559
49559b,26261,26263,49559
38342,26255,26269,38342
51090,18726,26261,51090
11088,26261,26263,11088
3289a,26261,26263,3289
3289b,26263,26264,3289
28157,26261,26264,28157
51091,18726,18739,51091
48569,26263,26264,48569
2929,26256,26253,2929
13773,26256,26253,13773
18401,26269,26256,18401
39299,18585,22898,39299
28842,18585,18584,28842
14617,18585,22898,14617
48478,22898,22901,48478
33484,22898,18603,33484
1698,22898,22899,1698
42948a,22898,22901,42948
42948b,22901,22876,42948
45203,22898,22899,45203
16391,22898,18590,16391
42026a,15272,15287,42026
42026b,15287,22900,42026
42026c,22900,15285,42026
24765,15272,22900,24765
26201,15272,22900,26201
26212a,15287,18596,26212
26212b,18596,18602,26212
26212c,18602,18597,26212
14019a,15287,18596,14019
14019b,18596,18597,14019
14019c,18597,18602,14019
47911a,22901,22900,47911
47911b,22900,22876,47911
26948a,22901,22900,26948
26948b,22900,22876,26948
12345a,22901,22877,12345
12345b,22877,18850,12345
12345c,18850,22874,12345
16103a,22901,22900,16103
16103b,22900,22876,16103
20059a,22901,18850,20059
20059b,18850,22877,20059
20059c,22877,22874,20059
7907,22901,22893,7907
26303a,18603,18591,26303
26303b,18591,18588,26303
12826,18604,18603,12826
51839,18603,18592,51839
5457a,18603,18591,5457
5457b,18591,18588,5457
46567,13027,8871,46567
42132,8871,13024,42132
8020a,13036,13027,8020
8020b,13027,24958,8020
19050,8871,8872,19050
10125,13030,13029,10125
1309a,13029,13030,1309
1309b,13030,13014,1309
10165a,13030,13029,10165
10165b,13029,13039,10165
18215,13030,13029,18215
29276,13029,13030,29276
28006a,13029,13030,28006
28006b,13030,13033,28006
1777a,13024,13028,1777
1777b,13028,13015,1777
39059a,13033,13025,39059
39059b,13025,13034,39059
17042,13033,13025,17042
17696a,13022,13039,17696
17696b,13039,28289,17696
17696c,28289,23084,17696
17696d,23084,24956,17696
17696e,24956,15563,17696
17696f,15563,13032,17696
42590a,13035,13015,42590
42590b,13015,13025,42590
42590c,13025,13034,42590
11087a,13035,13015,11087
11087b,13015,13025,11087
41958,13015,13052,41958
32351a,13015,13052,32351
32351b,13052,13040,32351
32351c,13040,24963,32351
32351d,24963,15571,32351
32351e,15571,15572,32351
35225a,13051,13050,35225
35225b,13050,13041,35225
11834a,13050,13053,11834
11834b,13053,13026,11834
26838,13051,13041,26838
35261a,13050,13053,35261
35261b,13053,13026,35261
27532,13051,13050,27532
20835,13052,13040,20835
45527,13041,13043,45527
2491,13041,13043,2491
33996a,13026,13053,33996
33996b,13053,13034,33996
21870,13053,13026,21870
23879a,13026,13053,23879
23879b,13053,13025,23879
23879c,13025,13034,23879
46520,13053,13026,46520
40430a,13053,13026,40430
40430b,13026,13034,40430
18653a,13053,13026,18653
18653b,13026,13025,18653
18653c,13025,13034,18653
20437a,15325,15326,20437
20437b,15326,15335,20437
15883a,22892,22890,15883
15883b,22890,22891,15883
15883c,22891,15338,15883
15883d,15338,15325,15883
15883e,15325,15335,15883
15883f,15335,18842,15883
15883g,18842,18843,15883
43532a,15335,15325,43532
43532b,15325,22890,43532
43532c,22890,22891,43532
43532d,22891,22892,43532
43532e,22892,18843,43532
43532f,18843,18842,43532
29603a,22892,15325,29603
29603b,15325,15335,29603
29603c,15335,22890,29603
29603d,22890,22891,29603
29603e,22891,18844,29603
29603f,18844,18843,29603
29603g,18843,18842,29603
29603h,18842,15333,29603
30582a,15325,15335,30582
30582b,15335,22890,30582
30582c,22890,22891,30582
30582d,22891,22892,30582
30582e,22892,18843,30582
30582f,18843,18842,30582
32260,15338,15262,32260
2151,15338,15262,2151
14824a,15325,15326,14824
14824b,15326,15335,14824
24353,15325,15326,24353
24701a,15325,15326,24701
24701b,15326,15335,24701
24701c,15335,15307,24701
23058a,15338,15335,23058
23058b,15335,22892,23058
23058c,22892,22891,23058
23058d,22891,15325,23058
23058e,15325,22890,23058
23058f,22890,18843,23058
23058g,18843,18842,23058
35048a,15335,15326,35048
35048b,15326,15325,35048
43814a,15325,22891,43814
43814b,22891,22892,43814
43814c,22892,15335,43814
43814d,15335,22890,43814
43814e,22890,15333,43814
43814f,15333,18842,43814
43814g,18842,18844,43814
43814h,18844,18843,43814
47117a,22890,22891,47117
47117b,22891,22892,47117
47117c,22892,15335,47117
47117d,15335,15325,47117
47117e,15325,18842,47117
47117f,18842,18843,47117
26033a,15325,15326,26033
26033b,15326,15335,26033
28569a,15325,22891,28569
28569b,22891,22892,28569
28569c,22892,22890,28569
28569d,22890,15335,28569
28569e,15335,18842,28569
28569f,18842,18843,28569
18256,15316,24962,18256
34112,15316,15320,34112
13126,15316,24960,13126
49586a,15316,22871,49586
49586b,22871,15330,49586
49585a,15316,22871,49585
49585b,22871,15330,49585
23267a,18844,15333,23267
23267b,15333,15332,23267
23267c,15332,15331,23267
30664a,15333,18844,30664
30664b,18844,15332,30664
30664c,15332,15331,30664
4635a,18843,18842,4635
4635b,18842,15334,4635
28895a,18844,15333,28895
28895b,15333,15334,28895
28895c,15334,15331,28895
28895d,15331,15332,28895
28895e,15332,15330,28895
36918a,18844,15333,36918
36918b,15333,15332,36918
36918c,15332,15331,36918
33938a,15333,18842,33938
33938b,18842,18843,33938
33938c,18843,18844,33938
33280,15333,18844,33280
3669,15337,15336,3669
15278,15337,15261,15278
35651,15339,15336,35651
36149,15336,15339,36149
9800,15339,15343,9800
18533,15336,15334,18533
4412,15336,15334,4412
29819a,24951,21050,29819
29819b,21050,21023,29819
51910,24951,24959,51910
24297,24951,15340,24297
51795,24951,22872,51795
51590,24951,24959,51590
43091,24951,15340,43091
23210,24951,21066,23210
15970a,24953,21071,15970
15970b,21071,9849,15970
48753a,24953,21067,48753
48753b,21067,21066,48753
45804,21071,9849,45804
26658a,9849,21071,26658
26658b,21071,24952,26658
29220,21071,9849,29220
167,28360,21070,167
15965,28360,21070,15965
51510a,24952,21554,51510
51510b,21554,9605,51510
51510c,9605,21562,51510
33585a,28360,21070,33585
33585b,21070,24954,33585
33585c,24954,21563,33585
33585d,21563,21069,33585
32848a,28360,21070,32848
32848b,21070,24954,32848
32848c,24954,21069,32848
34791a,15331,15332,34791
34791b,15332,15330,34791
15692a,15331,15332,15692
15692b,15332,15330,15692
40649,15341,15340,40649
44153,15341,15340,44153
51838,24959,24961,51838
49711,24959,24961,49711
20006,9837,21565,20006
31687,24960,24961,31687
44441a,15340,21564,44441
44441b,21564,21563,44441
48553,15340,21563,48553
29135,15330,15314,29135
36819,21548,28359,36819
47743,21548,21069,47743
22243,15318,15329,22243
47234,15279,21555,47234
9817,15279,21555,9817
2536,15271,21554,2536
1680,15271,15279,1680
18158,21567,21566,18158
21772,21568,21566,21772
11027,21567,21566,11027
18636,21568,21555,18636
9766,21566,21568,9766
18028a,21565,21567,18028
18028b,21567,21564,18028
46747,21565,21567,46747
34234a,21565,21567,34234
34234b,21567,21564,34234
34234c,21564,21563,34234
48117,21568,21555,48117
30531,24954,21563,30531
49816a,21554,9605,49816
49816b,9605,21562,49816
1322,21557,21558,1322
49815,9605,21562,49815
38727a,9605,21562,38727
38727b,21562,21561,38727
24355a,28359,21036,24355
24355b,21036,21051,24355
11233a,22889,15263,11233
11233b,15263,15262,11233
29253a,15263,22889,29253
29253b,22889,15283,29253
17993a,15263,22889,17993
17993b,22889,15262,17993
17993c,15262,15283,17993
46743,15263,22889,46743
10743,22900,15288,10743
50006,22900,15288,50006
24024,22900,22876,24024
46205a,15284,15288,46205
46205b,15288,15281,46205
17915,15284,15281,17915
26941,15288,15285,26941
50183,15284,15288,50183
16287,15344,13021,16287
47355,15344,15281,47355
10356,15344,15303,10356
18889a,15265,18593,18889
18889b,18593,15264,18889
29120a,18593,15265,29120
29120b,15265,15266,29120
29120c,15266,15289,29120
44034a,18593,15265,44034
44034b,15265,15280,44034
37214,15265,18593,37214
33220a,15265,18593,33220
33220b,18593,15280,33220
33830a,15265,18593,33830
33830b,18593,15266,33830
12371,15261,22893,12371
30476a,15270,15273,30476
30476b,15273,22888,30476
30476c,22888,15274,30476
28798a,22888,15273,28798
28798b,15273,15270,28798
28798c,15270,15280,28798
24756a,15270,15273,24756
24756b,15273,22888,24756
24756c,22888,15302,24756
24756d,15302,15310,24756
12899a,22888,15270,12899
12899b,15270,15273,12899
22180,15273,15270,22180
39233a,15270,22888,39233
39233b,22888,15273,39233
39233c,15273,15274,39233
47763,22888,15280,47763
8949a,22888,15301,8949
8949b,15301,15302,8949
8949c,15302,22884,8949
41195,15274,15280,41195
30642a,15280,15274,30642
30642b,15274,15345,30642
30642c,15345,15324,30642
44350a,15280,15323,44350
44350b,15323,15324,44350
44350c,15324,15345,44350
28593a,15280,15283,28593
28593b,15283,15282,28593
12153a,15280,15283,12153
12153b,15283,15282,12153
21393a,15345,15324,21393
21393b,15324,15281,21393
27164,15324,15345,27164
270,15345,15324,270
50057,22877,18850,50057
29384a,18850,22877,29384
29384b,22877,18849,29384
47584,18850,22877,47584
45094a,22877,18850,45094
45094b,18850,22874,45094
25615a,18850,22877,25615
25615b,22877,18849,25615
13707,18849,18848,13707
45540,18849,18848,45540
15111,18848,15278,15111
1068,18816,22893,1068
42260,18816,15278,42260
50399,13023,13010,50399
28925,13007,13013,28925
49503a,13023,13008,49503
49503b,13008,13013,49503
49503c,13013,13010,49503
34071,13023,13044,34071
21405,13043,13044,21405
17279,13043,13044,17279
46398a,13037,18533,46398
46398b,18533,15269,46398
46398c,15269,15277,46398
46398d,15277,15286,46398
47821,13047,18534,47821
1178a,13037,18550,1178
1178b,18550,18534,1178
1178c,18534,18533,1178
1178d,18533,15277,1178
1178e,15277,15285,1178
1178f,15285,15286,1178
3509a,13037,18533,3509
3509b,18533,15269,3509
3509c,15269,15277,3509
3509d,15277,15286,3509
6752,13047,18534,6752
11153,13049,13047,11153
39399,13049,15289,39399
41935a,13037,18559,41935
41935b,18559,18550,41935
41935c,18550,18533,41935
41935d,18533,15277,41935
41935e,15277,15286,41935
41935f,15286,15285,41935
38081a,13049,13047,38081
38081b,13047,18534,38081
38081c,18534,15285,38081
38081d,15285,15289,38081
11173,13049,13047,11173
12479a,13049,15266,12479
12479b,15266,15289,12479
49587,18554,18559,49587
35609,13021,13013,35609
13410a,13040,24963,13410
13410b,24963,15571,13410
13410c,15571,15572,13410
6119a,18561,18534,6119
6119b,18534,18560,6119
25139,18561,18560,25139
37375a,18561,18534,37375
37375b,18534,18560,37375
45844a,13006,13013,45844
45844b,13013,13032,45844
39040,18550,18534,39040
39628,18534,18560,39628
14085,13042,13016,14085
41433,13042,13016,41433
16902a,13008,13042,16902
16902b,13042,13013,16902
49562a,13008,13013,49562
49562b,13013,13010,49562
26014a,13008,13042,26014
26014b,13042,13013,26014
26014c,13013,13016,26014
26014d,13016,15285,26014
49502a,13042,13008,49502
49502b,13008,13013,49502
8541a,24963,15573,8541
8541b,15573,17776,8541
8541c,17776,15571,8541
8541d,15571,15572,8541
11013a,24963,15573,11013
11013b,15573,15571,11013
11013c,15571,15572,11013
33327a,24963,15573,33327
33327b,15573,15571,33327
33327c,15571,15572,33327
28582a,24963,15573,28582
28582b,15573,15544,28582
28582c,15544,24947,28582
28582d,24947,15572,28582
28582e,15572,15571,28582
33494a,24963,18555,33494
33494b,18555,18556,33494
33494c,18556,15571,33494
