Plant_ID,Total_MW,PrimSource
7581,4.9,solar
7582,1.9,solar
7583,4.9,solar
7584,4.9,solar
7585,1,biomass
7586,1.5,solar
7589,6.5,solar
7592,2,solar
7593,1.3,solar
7595,1.2,solar
7596,1,solar
7597,5,solar
7598,2,solar
7599,2,solar
7600,2.8,biomass
7601,85,solar
7602,50,solar
7603,5,solar
7604,5,solar
7605,5,solar
7607,4,solar
7608,3.3,solar
7609,9.9,solar
7610,9.3,solar
7611,10.5,solar
7613,2,solar
7614,1.9,solar
7615,1.2,solar
7616,5,solar
7617,5,solar
7618,5,solar
7620,2,batteries
7622,200,wind
7623,1,solar
7624,1.6,biomass
7625,5.4,biomass
7626,1,natural gas
7627,1,natural gas
7628,2.5,solar
7629,10.8,solar
7630,1.4,solar
7631,1,solar
7632,1.5,solar
7633,6.5,solar
7634,2,solar
7635,185,solar
7636,4,petroleum
7637,4,petroleum
7638,4,petroleum
7639,30,solar
7640,5.2,solar
7641,5.2,solar
7642,4.9,solar
7644,10,solar
7648,4,solar
7649,4,solar
7650,1.2,biomass
7652,2,solar
7653,4,solar
7654,5,solar
7655,38.8,natural gas
7656,3,solar
7659,28.1,solar
7662,100,solar
7664,1.5,biomass
7665,324,natural gas
7666,4.7,solar
7667,6.2,solar
7668,2.8,solar
7669,2,solar
7670,2,solar
7671,3.8,natural gas
7672,1.5,solar
7673,1.9,solar
7674,20,solar
7675,20,solar
7676,3,solar
7677,7.8,solar
7679,4.9,solar
7682,10,batteries
7684,3,solar
7685,755,natural gas
7686,52,solar
7688,52,solar
7689,100,solar
7690,150,solar
7691,20,solar
7692,11.4,solar
7693,4.9,solar
7694,4.9,solar
7696,6.8,solar
7697,7.6,solar
7698,8,solar
7699,1.2,solar
7700,16.1,wind
7706,9,solar
7707,10,solar
7709,10,solar
7710,10,solar
7711,50,solar
7712,16,solar
7713,230,wind
7715,53.5,biomass
7716,1,solar
7717,301.1,wind
7719,28.4,solar
7720,19.6,solar
7721,2,solar
7722,2.2,biomass
7723,1.5,solar
7724,30,solar
7726,2,solar
7727,150,wind
7729,465,natural gas
7730,5,solar
7731,5.2,solar
7732,1.6,solar
7734,5.2,solar
7735,1096.5,natural gas
7736,5.2,solar
7737,5.2,solar
7738,1.4,solar
7739,100,solar
7740,7.7,solar
7742,65,solar
7743,20,solar
7744,60,solar
7745,5,solar
7746,1.4,natural gas
7747,20,solar
7748,1.6,biomass
7749,60,solar
7750,31.5,batteries
7751,20.1,solar
7752,5.6,natural gas
7753,5,solar
7754,4.9,solar
7755,4.9,solar
7756,4.9,solar
7757,4.9,solar
7758,4.9,solar
7759,5.2,solar
7761,5.2,solar
7762,9.1,wind
7763,70,solar
7764,70,solar
7765,5.2,solar
7766,5.2,solar
7767,5.2,solar
7768,2.2,solar
7770,50,solar
7771,276,wind
7772,5.2,solar
7773,4.9,solar
7774,4.9,solar
7779,1.6,solar
7780,1.7,solar
7781,2,solar
7782,1.9,solar
7783,2,solar
7784,2.2,solar
7785,2,solar
7786,80,solar
7787,17,solar
7788,118.5,solar
7790,3.4,solar
7791,5,batteries
7792,2,solar
7793,2,solar
7795,40,solar
7796,1,solar
7797,1.2,solar
7798,1,solar
7799,50,solar
7800,1.1,solar
7801,1,solar
7802,3.9,solar
7803,2,solar
7804,2.6,solar
7805,1.9,solar
7806,1.9,solar
7807,7.1,biomass
7808,2.8,solar
7809,90,natural gas
7810,90,natural gas
7811,1.6,solar
7812,2,solar
7813,1.6,solar
7814,1.5,solar
7815,40,solar
7816,18,solar
7818,1,solar
7819,1.3,solar
7820,20,solar
7821,20,solar
7822,1.2,solar
7823,1.7,solar
7824,1,solar
7825,2.1,solar
7826,20,solar
7827,4.9,solar
7829,25,wind
7830,5,solar
7831,7.5,solar
7832,20,solar
7835,3.2,solar
7836,1.3,solar
7837,1.5,solar
7838,2,solar
7839,2,solar
7840,1.7,solar
7841,0.9,solar
7842,0.9,solar
7845,4,solar
7846,2.3,solar
7847,10,solar
7848,1.6,solar
7849,3,solar
7851,4,solar
7854,4,solar
7855,6.5,solar
7856,6.5,solar
7857,5.5,solar
7858,4.5,solar
7860,7.5,solar
7861,3.5,solar
7862,3.5,solar
7863,10,solar
7864,4,solar
7865,10,solar
7866,5.5,solar
7867,8.5,solar
7868,6.8,solar
7869,5.2,natural gas
7870,2.2,solar
7871,5,solar
7872,71,solar
7873,35,solar
7875,1.3,solar
7876,1,solar
7879,1.9,solar
7880,9.9,solar
7881,4.9,solar
7882,50,solar
7883,5,solar
7884,52.5,solar
7885,16,solar
7886,8,solar
7887,20,solar
7888,50.1,natural gas
7889,1,batteries
7890,4.9,solar
7892,46.5,natural gas
7893,1.5,batteries
7894,1.5,batteries
7895,2,batteries
7896,1,batteries
7897,7.5,batteries
7898,30,batteries
7899,1.4,biomass
7900,2.1,solar
7902,5,solar
7903,5,solar
7904,5,solar
7906,5,solar
7907,5,solar
7908,150,solar
7909,20,solar
7910,79.2,solar
7911,7,solar
7912,1,solar
7913,2.5,solar
7915,54,solar
7916,54,solar
7917,249.9,wind
7918,2.2,natural gas
7919,5,solar
7920,5,solar
7922,5.3,solar
7923,5,solar
7925,10,solar
7926,1.5,solar
7927,4.3,solar
7928,1,solar
7929,4.3,solar
7930,60,solar
7931,4,solar
7932,2,solar
7933,1,solar
7934,3,solar
7935,8,solar
7937,2,batteries
7939,6.5,solar
7940,20,solar
7941,1.2,solar
7942,2,solar
7943,7,solar
7944,3.9,solar
7945,2,solar
7946,5,solar
7947,6.8,solar
7948,5,solar
7949,26.2,solar
7950,20.9,solar
7952,1.5,solar
7953,1.4,solar
7954,200,wind
7955,46.5,natural gas
7956,5,solar
7957,2.3,solar
7958,1,solar
7959,300,wind
7960,19.8,batteries
7962,69.5,solar
7963,10,solar
7964,6,batteries
7965,20,batteries
7966,2,solar
7967,2,solar
7968,2,solar
7969,2,solar
7970,2,solar
7971,2,solar
7972,2,solar
7973,2,solar
7974,195.8,wind
7975,7.9,solar
7976,1.2,batteries
7977,2,solar
7978,10.5,solar
7979,7.4,solar
7980,50,solar
7981,1,solar
7982,1.5,solar
7983,1,solar
7986,280.6,wind
7987,30,batteries
7988,3,solar
7989,5,solar
7990,3.2,biomass
7992,8.4,biomass
7993,17.4,solar
7994,1,biomass
7995,2.8,solar
7996,2.8,solar
7997,2.8,solar
7998,2.8,solar
7999,1.4,solar
8000,3,solar
8001,2,solar
8002,3.6,solar
8003,4.5,solar
8004,4.5,solar
8005,4.5,solar
8006,4.5,solar
8008,4.5,solar
8009,1.5,solar
8010,3,biomass
8011,1.7,solar
8012,1.5,solar
8013,1.8,solar
8014,1.5,solar
8015,1.8,solar
8016,4,solar
8017,7,solar
8018,7.5,solar
8019,3,solar
8020,1,solar
8022,1.5,solar
8023,6.8,solar
8024,13.6,solar
8025,2,solar
8026,6,solar
8027,2,solar
8028,4.5,solar
8029,2,solar
8030,19.7,solar
8031,4.7,natural gas
8032,2.9,solar
8033,1.9,solar
8035,3.1,solar
8037,6,petroleum
8038,6,petroleum
8039,2.3,solar
8040,1,solar
8041,1.3,solar
8042,8.3,solar
8043,3,solar
8044,2.5,solar
8045,1.5,solar
8046,2,batteries
8047,5,solar
8049,3,solar
8050,12.8,solar
8051,1.2,solar
8052,2,solar
8053,515,natural gas
8054,1.5,solar
8055,1.3,solar
8056,3,solar
8058,6,solar
8059,1.1,solar
8060,5,solar
8061,5,solar
8062,1,solar
8063,3.1,solar
8065,5,solar
8067,15,solar
8068,8.8,solar
8069,3,solar
8070,2,solar
8071,6.6,biomass
8072,3.9,solar
8073,4.9,solar
8074,3.2,natural gas
8075,1.6,solar
8076,4.5,solar
8077,2,solar
8078,1.4,solar
8079,1,solar
8080,1.2,solar
8081,7.4,solar
8082,1.7,solar
8083,3,solar
8084,1,solar
8085,2.1,solar
8086,2,batteries
8087,4.4,solar
8088,1.6,solar
8089,2,solar
8090,2,solar
8091,2,solar
8092,1.4,solar
8093,1.3,solar
8094,4.2,solar
8095,2.3,solar
8096,1,solar
8097,5,solar
8098,3.2,biomass
8099,5,solar
8100,5,solar
8101,5,solar
8102,3.9,solar
8103,5,solar
8105,3,solar
8106,2.5,solar
8107,1.6,solar
8108,1.2,solar
8109,1.7,solar
8110,2.7,solar
8111,6.1,solar
8112,1.1,solar
8113,1.2,solar
8114,2.2,solar
8115,1.7,solar
8116,1.9,solar
8117,1.9,solar
8118,3.1,solar
8119,4.6,solar
8120,2.9,solar
8122,1,solar
8123,2,solar
8125,2.7,solar
8126,8.5,solar
8127,5.4,solar
8129,2,solar
8130,3.3,solar
8131,9.5,solar
8134,4.7,solar
8135,1.8,solar
8136,5,solar
8137,1.9,solar
8138,1.7,solar
8140,1,solar
8142,50,solar
8143,20,solar
8145,1,solar
8146,1,solar
8154,253,wind
8155,730,natural gas
8156,2,solar
8158,4.5,solar
8159,2.4,solar
8160,1,solar
8162,2.3,solar
8164,2.3,solar
8165,20,solar
8166,20,solar
8167,19.8,solar
8168,1,biomass
8169,1.3,solar
8170,2,solar
8171,2,solar
8172,2,solar
8173,2.8,solar
8174,1,solar
8175,4.9,solar
8176,4.1,solar
8177,1.7,wind
8178,6.8,wind
8179,4,natural gas
8180,1,solar
8182,1.8,solar
8183,3.6,solar
8184,1.8,solar
8190,10.5,solar
8191,20,solar
8192,3.8,solar
8194,1.3,solar
8196,1,solar
8198,5,solar
8199,3.9,batteries
8200,22,biomass
8202,20,solar
8203,4.9,solar
8204,4.9,solar
8205,2,solar
8206,2,solar
8208,2,batteries
8209,20,solar
8210,9.9,solar
8211,1,solar
8212,1.9,solar
8213,5,solar
8214,20,solar
8215,5,solar
8217,1.9,solar
8218,2,solar
8219,2.5,solar
8222,7.9,solar
8224,2,solar
8225,10,solar
8226,5,solar
8227,3.7,solar
8228,12,batteries
8229,2,hydroelectric
8231,1.5,wind
8232,2,solar
8233,1.5,wind
8234,4.5,wind
8235,7,solar
8236,4,solar
8237,5,solar
8238,2,solar
8239,3.9,solar
8240,6.4,biomass
8241,10.5,solar
8243,2,solar
8244,2,solar
8245,2,solar
8246,1,solar
8247,4.9,solar
8248,74.5,solar
8249,74.5,solar
8250,74.5,solar
8252,1,petroleum
8253,11.9,petroleum
8254,3.6,natural gas
8255,74.5,solar
8256,2,solar
8257,5,solar
8260,30,wind
8261,75,wind
8262,1.6,solar
8263,2,solar
8264,56,solar
8265,74.5,solar
8266,74.5,solar
8267,74.5,solar
8268,2.8,solar
8269,8.1,solar
8270,2.5,solar
8271,1.7,wind
8273,5,solar
8278,1.9,wind
8279,1.9,wind
8280,3,solar
8281,5,solar
8284,1.8,petroleum
8288,50,solar
8289,5,solar
8290,5,solar
8291,5,solar
8292,5,solar
8293,5,solar
8294,5,solar
8295,5,solar
8296,3,solar
8297,5,solar
8298,5,solar
8299,5,solar
8300,2,solar
8301,3.9,solar
8304,1.3,solar
8305,2,batteries
8311,1,solar
8313,5.3,solar
8314,1,solar
8315,3,solar
8316,3,solar
8317,3,solar
8319,1,solar
8320,3,solar
8321,5,solar
8322,3,solar
8325,5,solar
8326,2.5,solar
8330,9,solar
8332,3,solar
8333,7.4,solar
8334,4.5,biomass
8341,5.2,solar
8342,1.3,natural gas
8343,1.3,natural gas
8345,5,solar
8346,5,solar
8347,5,solar
8348,1.4,solar
8349,1.5,solar
8350,1,solar
8351,1,solar
8356,1,solar
8359,2.7,solar
8361,3.6,solar
8364,2.7,solar
8366,1,solar
8367,2,natural gas
8368,1,solar
8369,2.8,hydroelectric
8370,4.5,hydroelectric
8371,2.4,hydroelectric
8372,2,solar
8373,1,solar
8374,5,solar
8375,2,solar
8376,5,solar
8377,10,batteries
8378,1.5,solar
8379,1.2,solar
8380,10,solar
8381,5,solar
8383,1.2,solar
8384,6,hydroelectric
8385,3.5,solar
8386,3.5,solar
8387,2,solar
8388,1.1,solar
8389,1.2,hydroelectric
8390,5,solar
8392,5,solar
8393,99.1,wind
8394,46,wind
8395,2.5,solar
8396,1.8,solar
8409,2,solar
8410,18.4,petroleum
8411,4.3,solar
8412,2.2,solar
8413,4.7,solar
8414,4.8,solar
8415,4.1,solar
8416,1,solar
8417,2.9,solar
8418,10.7,solar
8420,4.9,solar
8422,4.9,solar
8423,1.9,solar
8424,1.9,solar
8425,1.9,solar
8427,81,solar
8428,1.5,petroleum
8429,2,petroleum
8430,27.3,solar
8431,297.8,wind
8433,1.5,solar
8436,3.3,solar
8437,3.8,solar
8438,9,solar
8439,9,solar
8440,9.5,solar
8441,9.7,solar
8442,9.2,solar
8443,6.2,natural gas
8444,4.8,solar
8445,2,solar
8446,5,solar
8448,3,solar
8449,3,solar
8450,8.6,solar
8451,1.9,solar
8452,4,solar
8453,1.5,solar
8454,2,solar
8456,1.9,solar
8457,119.7,wind
8458,2.5,solar
8459,2,solar
8460,1.1,solar
8461,2.7,solar
8462,2,solar
8463,2,solar
8464,1,solar
8465,3.5,solar
8467,2.5,solar
8468,1.1,solar
8469,3.4,solar
8471,6.8,solar
8472,4.1,solar
8473,5.4,solar
8474,2.7,solar
8475,1.8,solar
8477,3,solar
8478,3,solar
8480,2.2,solar
8481,2.2,solar
8482,2.7,solar
8483,11.9,solar
8485,2.3,solar
8486,2.2,solar
8487,2.5,solar
8490,2.5,solar
8491,1.3,hydroelectric
8493,1.1,solar
8494,1.9,solar
8495,1.9,solar
8496,2,batteries
8497,5,solar
8498,1.4,solar
8500,2.4,solar
8501,2.9,solar
8502,10,solar
8503,20,solar
8504,1.8,solar
8505,2.5,solar
8506,5.6,petroleum
8507,5,solar
8508,5,solar
8509,5,solar
8511,5,solar
8512,5,solar
8513,6.3,biomass
8514,6.3,biomass
8515,10.5,biomass
8516,7.1,solar
8517,1.2,solar
8518,1.5,solar
8519,2,solar
8520,1.8,solar
8521,5,solar
8522,5,solar
8523,5,solar
8524,20,solar
8526,1,solar
8527,5.3,solar
8531,12,petroleum
8532,1.5,solar
8533,18.7,petroleum
8534,3,solar
8535,2,solar
8536,3,solar
8537,1.5,solar
8538,100,solar
8539,8,solar
8540,10,solar
8541,1.5,solar
8542,5,solar
8544,5,solar
8545,10,solar
8546,8,solar
8548,1.3,solar
8549,2.3,solar
8550,1.8,solar
8552,2.3,solar
8553,1.4,solar
8554,20,solar
8555,5,solar
8556,2.7,solar
8557,5,solar
8558,3,solar
8559,5,solar
8560,3,solar
8561,5,solar
8562,5,solar
8563,2.9,solar
8564,4.1,solar
8565,16,solar
8566,20.6,solar
8567,12,petroleum
8568,1.4,solar
8569,5.3,solar
8570,3.5,solar
8571,1,solar
8572,2,solar
8573,2,solar
8574,2,solar
8575,1.2,solar
8576,1.9,batteries
8577,6,petroleum
8578,5,petroleum
8579,10,petroleum
8580,30,petroleum
8581,5,solar
8582,5,solar
8583,3,solar
8584,5,solar
8585,9,solar
8586,18,petroleum
8587,20,solar
8589,1.5,solar
8590,1.6,solar
8591,3,solar
8592,10,solar
8593,20,solar
8595,3,solar
8596,1,biomass
8598,1,biomass
8599,1,solar
8602,4,solar
8603,12,natural gas
8604,3.4,solar
8605,6,solar
8606,50,solar
8608,5.2,solar
8609,2.2,solar
8610,1,solar
8611,4.3,solar
8612,9,solar
8613,2,solar
8615,10.8,solar
8616,8.2,solar
8618,5,solar
8619,5,solar
8620,5,solar
8622,10.2,solar
8623,10,solar
8624,5,solar
8625,2,solar
8626,5,solar
8627,5,solar
8628,1.8,solar
8629,1,solar
8630,2.3,solar
8631,4,wind
8632,3,solar
8634,3.4,solar
8635,5,solar
8636,4,solar
8637,5,solar
8638,3.3,solar
8640,1.9,petroleum
8641,15.7,solar
8642,2.9,solar
8643,2,solar
8644,4.2,solar
8646,10,solar
8647,10,solar
8648,8,solar
8649,9.9,solar
8651,3,solar
8652,1.6,solar
8654,8,petroleum
8655,1,petroleum
8656,2.3,petroleum
8657,1,solar
8659,1,solar
8660,1,solar
8661,1,solar
8662,2,solar
8663,2,solar
8664,2,solar
8665,2,solar
8666,2,solar
8667,9.9,solar
8668,5,solar
8670,4.5,solar
8671,4.5,solar
8672,8.5,solar
8673,3.5,wind
8674,2,solar
8675,1.2,solar
8676,1.8,solar
8677,2,solar
8678,2.5,solar
8679,1.8,solar
8680,1.5,solar
8681,2.6,solar
8682,10,solar
8683,8.4,solar
8684,3,solar
8685,4,solar
8686,1.8,solar
8687,2.7,solar
8688,4,solar
8689,4.5,solar
8690,1.9,solar
8691,1.5,solar
8693,5,solar
8694,3,solar
8695,3,solar
8697,4,solar
8698,1.1,solar
8699,5,solar
8700,1.5,solar
8701,3,solar
8702,5,solar
8703,5,solar
8704,1.1,solar
8705,4,solar
8706,1.3,solar
8707,9.9,solar
8708,4.3,natural gas
8709,1,solar
8710,3.1,solar
8711,2,solar
8712,1.3,solar
8713,1.9,solar
8716,5.1,hydroelectric
8717,1.5,hydroelectric
8718,225.6,natural gas
8720,1.6,solar
8722,1.9,solar
8724,40,batteries
8726,6.9,wind
8728,1,solar
8729,5,solar
8730,9.4,natural gas
8732,30,solar
8733,1.2,batteries
8734,7.1,solar
8735,5,solar
8736,1,solar
8737,1,solar
8742,5,solar
8743,3,solar
8744,1.9,solar
8745,1.6,solar
8746,2.6,solar
8747,3.2,biomass
8748,10.4,natural gas
8749,1,solar
8750,5.5,batteries
8751,3.3,batteries
8752,2,solar
8753,1.8,solar
8754,2.4,solar
8755,3.7,solar
8756,2.4,solar
8757,4.3,solar
8758,4.9,solar
8759,3.8,solar
8760,3,solar
8761,1.5,wind
8762,6,natural gas
8763,1.6,solar
8764,1,batteries
8765,3,solar
8766,5,other
8767,1.1,solar
8768,10.2,solar
8769,1.5,solar
8770,3,solar
8771,2,natural gas
8772,5.8,solar
8773,4.2,biomass
8774,10,solar
8775,6.3,biomass
8776,5,solar
8777,2,solar
8778,2,solar
8779,2,solar
8780,2,solar
8781,1,solar
8782,2,solar
8783,1.5,wind
8784,9.6,biomass
8785,1.6,biomass
8786,6.4,biomass
8788,2,wind
8789,0.8,solar
8790,1,solar
8791,1,solar
8792,1,solar
8793,1.2,solar
8794,1.8,solar
8797,60,solar
8799,2.5,solar
8800,1.2,solar
8801,5,solar
8802,1,solar
8803,1.1,solar
8804,1.4,solar
8805,10.6,petroleum
8806,3,solar
8807,1.4,solar
8808,4.5,solar
8809,2.2,solar
8810,2.2,solar
8811,2.2,solar
8812,2.2,solar
8813,2.2,solar
8814,2.2,solar
8815,5,solar
8816,0.9,solar
8817,2.2,solar
8818,1,natural gas
8819,1,solar
8820,1,solar
8821,2,solar
8822,3,wind
8823,6,solar
8826,13,hydroelectric
8827,19.3,natural gas
8828,1.7,solar
8829,2,solar
8831,5,solar
8832,5,solar
8833,7.3,solar
8834,5.8,solar
8835,2,solar
8836,2,solar
8837,71,natural gas
8838,3.5,solar
8839,2.5,solar
8840,5.9,solar
8841,4,solar
8842,8.2,solar
8843,1.2,solar
8844,2,solar
8845,2,solar
8846,2,solar
8848,1.3,solar
8849,2,solar
8850,7.7,solar
8851,15.2,solar
