,Sub_ID,State,County
7993,19090,"[Louisiana, Louisiana, Louisiana]","[Oneida County, Forest County, Vilas County]"
7994,19091,"[Mississippi, Mississippi]","[Humphreys County, Yazoo County]"
7995,19092,"[Florida, Florida]","[Seminole County, Orange County]"
7996,19093,"[Florida, Florida]","[Seminole County, Orange County]"
7997,19094,Florida,Seminole County
7998,19095,Florida,Volusia County
7999,19096,Florida,Volusia County
8000,19097,Florida,Volusia County
8001,19098,Florida,NA
8002,19099,Florida,Volusia County
8003,19100,Florida,Seminole County
8004,19101,Florida,Seminole County
8005,19102,Florida,Orange County
8006,19103,Florida,Seminole County
8007,19104,Florida,Seminole County
8008,19105,"[Florida, Florida]","[Volusia County, Lake County]"
8009,19106,Florida,Orange County
8010,19107,Florida,Orange County
8011,19108,Florida,Orange County
8012,19109,Florida,Orange County
8013,19110,Florida,Orange County
8014,19111,Florida,Orange County
8015,19112,Florida,Volusia County
8016,19113,Florida,Volusia County
8017,19114,Georgia,Camden County
8018,19115,Georgia,Camden County
8019,19116,Georgia,Camden County
8020,19117,Georgia,Camden County
8021,19118,Georgia,Glynn County
8022,19119,Georgia,Glynn County
8023,19120,Georgia,Glynn County
8024,19121,Georgia,Glynn County
8025,19122,"[Georgia, Georgia, Georgia, Georgia]","[Walton County, Greene County, Putnam County, Morgan County]"
8026,19123,"[Georgia, Georgia, Georgia]","[McDuffie County, Warren County, Columbia County]"
8027,19124,"[Georgia, Georgia]","[Warren County, McDuffie County]"
8028,19125,"[Georgia, Georgia, Georgia]","[Glascock County, McDuffie County, Warren County]"
8029,19126,"[Georgia, Georgia, Georgia]","[Washington County, Baldwin County, Hancock County]"
8030,19127,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Putnam County, Hancock County, Jones County, Wilkinson County, Baldwin County]"
8031,19128,"[Georgia, Georgia]","[Coweta County, Fulton County]"
8032,19129,Georgia,Carroll County
8033,19130,Georgia,Carroll County
8034,19131,Georgia,Carroll County
8035,19132,Georgia,Carroll County
8036,19133,"[Georgia, Georgia, Georgia, Georgia]","[Lamar County, Spalding County, Butts County, Pike County]"
8037,19134,"[Georgia, Georgia]","[Lamar County, Pike County]"
8038,19135,Georgia,NA
8039,19136,"[Georgia, Georgia, Georgia]","[Troup County, Heard County, Coweta County]"
8040,19137,"[Georgia, Georgia, Georgia]","[Henrico County, Charles City County, Richmond city]"
8041,19138,"[Georgia, Georgia, Georgia]","[Henry County, Clayton County, Rockdale County]"
8042,19139,"[Georgia, Georgia, Georgia]","[Henry County, Rockdale County, Clayton County]"
8043,19140,"[Georgia, Georgia, Georgia]","[Clayton County, Rockdale County, Henry County]"
8044,19141,"[Georgia, Georgia]","[Rockdale County, Henry County]"
8045,19142,"[Georgia, Georgia, Georgia]","[Walton County, Newton County, Morgan County]"
8046,19143,"[Georgia, Georgia]","[Walton County, Barrow County]"
8047,19144,"[Georgia, Georgia]","[Walton County, Newton County]"
8048,19145,Georgia,Henry County
8049,19146,"[Georgia, Georgia, Georgia]","[Butts County, Henry County, Spalding County]"
8050,19147,"[Georgia, Georgia, Georgia, Georgia]","[Lamar County, Spalding County, Butts County, Pike County]"
8051,19148,Georgia,Henry County
8052,19149,Georgia,Henry County
8053,19150,"[Georgia, Georgia]","[Walton County, Gwinnett County]"
8054,19151,Georgia,Henry County
8055,19152,"[Georgia, Georgia, Georgia, Georgia]","[Spalding County, Pike County, Butts County, Lamar County]"
8056,19153,"[Georgia, Georgia, Georgia, Georgia]","[Spalding County, Lamar County, Pike County, Butts County]"
8057,19154,"[Georgia, Georgia, Georgia]","[Spalding County, Butts County, Henry County]"
8058,19155,"[Georgia, Georgia]","[Greene County, Oconee County]"
8059,19156,"[Georgia, Georgia]","[Oconee County, Clarke County]"
8060,19157,"[Georgia, Georgia]","[Oconee County, Clarke County]"
8061,19158,"[Georgia, Georgia]","[Rockdale County, Newton County]"
8062,19159,"[Georgia, Georgia]","[Newton County, Rockdale County]"
8063,19160,"[Georgia, Georgia, Georgia]","[Newton County, Walton County, Jasper County]"
8064,19161,Georgia,Gwinnett County
8065,19162,Georgia,Gwinnett County
8066,19163,Georgia,DeKalb County
8067,19164,Georgia,Gwinnett County
8068,19165,Georgia,Clayton County
8069,19166,"[Georgia, Georgia]","[DeKalb County, Clayton County]"
8070,19167,Georgia,Clayton County
8071,19168,"[Georgia, Georgia]","[Hamblen County, Jefferson County]"
8072,19169,"[Georgia, Georgia]","[Clayton County, Henry County]"
8073,19170,"[Georgia, Georgia, Georgia, Georgia]","[Newton County, Rockdale County, Walton County, Gwinnett County]"
8074,19171,"[Georgia, Georgia]","[Clayton County, Henry County]"
8075,19172,"[Georgia, Georgia]","[Henry County, Clayton County]"
8076,19173,Georgia,Cobb County
8077,19174,Georgia,Cobb County
8078,19175,"[Georgia, Georgia]","[Gwinnett County, DeKalb County]"
8079,19176,"[Georgia, Georgia]","[DeKalb County, Fulton County]"
8080,19177,"[Georgia, Georgia]","[DeKalb County, Fulton County]"
8081,19178,Georgia,DeKalb County
8082,19179,"[Georgia, Georgia]","[Gwinnett County, DeKalb County]"
8083,19180,Georgia,DeKalb County
8084,19181,"[Georgia, Georgia]","[DeKalb County, Gwinnett County]"
8085,19182,Georgia,DeKalb County
8086,19183,"[Georgia, Georgia]","[Fulton County, DeKalb County]"
8087,19184,"[Georgia, Georgia, Georgia]","[Columbia County, McDuffie County, Warren County]"
8088,19185,"[Georgia, Georgia, Georgia]","[Warren County, Columbia County, McDuffie County]"
8089,19186,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Jones County, Baldwin County, Wilkinson County, Putnam County, Hancock County]"
8090,19187,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Wilkinson County, Putnam County, Hancock County, Baldwin County, Jones County]"
8091,19188,South Carolina,Orangeburg County
8092,19189,"[South Carolina, South Carolina]","[Orangeburg County, Dorchester County]"
8093,19190,"[South Carolina, South Carolina]","[Calhoun County, Orangeburg County]"
8094,19191,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8095,19192,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8096,19193,"[South Carolina, South Carolina, South Carolina]","[Gray County, Roberts County, Donley County]"
8097,19194,South Carolina,Shelby County
8098,19195,"[South Carolina, South Carolina]","[Tipton County, Shelby County]"
8099,19196,South Carolina,Orangeburg County
8100,19197,South Carolina,Orangeburg County
8101,19198,"[South Carolina, South Carolina]","[Orangeburg County, Dorchester County]"
8102,19199,South Carolina,Sumter County
8103,19200,"[South Carolina, South Carolina]","[Clarendon County, Sumter County]"
8104,19201,"[South Carolina, South Carolina]","[Sumter County, Clarendon County]"
8105,19202,South Carolina,Sumter County
8106,19203,South Carolina,Sumter County
8107,19204,"[South Carolina, South Carolina]","[Calhoun County, Orangeburg County]"
8108,19205,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8109,19206,"[South Carolina, South Carolina]","[Calhoun County, Lexington County]"
8110,19207,"[South Carolina, South Carolina, South Carolina]","[Kershaw County, Lee County, Chesterfield County]"
8111,19208,South Carolina,NA
8112,19209,South Carolina,Richland County
8113,19210,South Carolina,Sumter County
8114,19211,South Carolina,Sumter County
8115,19212,South Carolina,Sumter County
8116,19213,South Carolina,Sumter County
8117,19214,South Carolina,Sumter County
8118,19215,"[South Carolina, South Carolina, South Carolina]","[Calhoun County, Lexington County, Orangeburg County]"
8119,19216,"[South Carolina, South Carolina, South Carolina]","[Calhoun County, Lexington County, Orangeburg County]"
8120,19217,South Carolina,Clarendon County
8121,19218,"[South Carolina, South Carolina]","[Dorchester County, Orangeburg County]"
8122,19219,South Carolina,Bay County
8123,19220,"[South Carolina, South Carolina]","[Dorchester County, Orangeburg County]"
8124,19221,"[South Carolina, South Carolina]","[Orangeburg County, Dorchester County]"
8125,19222,"[South Carolina, South Carolina]","[Orangeburg County, Dorchester County]"
8126,19223,South Carolina,Orangeburg County
8127,19224,South Carolina,Orangeburg County
8128,19225,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8129,19226,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8130,19227,"[South Carolina, South Carolina]","[Orangeburg County, Calhoun County]"
8131,19228,"[South Carolina, South Carolina]","[Calhoun County, Orangeburg County]"
8132,19229,"[South Carolina, South Carolina]","[Clarendon County, Sumter County]"
8133,19230,South Carolina,Dorchester County
8134,19231,"[South Carolina, South Carolina, South Carolina]","[Dorchester County, Berkeley County, Colleton County]"
8135,19232,South Carolina,Berkeley County
8136,19233,South Carolina,Berkeley County
8137,19234,"[South Carolina, South Carolina]","[Newton County, Jasper County]"
8138,19235,South Carolina,Dorchester County
8139,19236,"[South Carolina, South Carolina, South Carolina]","[Colleton County, Berkeley County, Dorchester County]"
8140,19237,"[South Carolina, South Carolina, South Carolina]","[Colleton County, Berkeley County, Dorchester County]"
8141,19238,"[South Carolina, South Carolina, South Carolina]","[Berkeley County, Charleston County, Dorchester County]"
8142,19239,"[South Carolina, South Carolina, South Carolina]","[Dorchester County, Charleston County, Berkeley County]"
8143,19240,"[South Carolina, South Carolina, South Carolina, South Carolina]","[Wolfe County, Lee County, Breathitt County, Owsley County]"
8144,19241,"[South Carolina, South Carolina, South Carolina, South Carolina]","[Gasconade County, Crawford County, Phelps County, Maries County]"
8145,19242,"[South Carolina, South Carolina]","[Clarendon County, Sumter County]"
8146,19243,South Carolina,Richland County
8147,19244,South Carolina,Richland County
8148,19245,South Carolina,Richland County
8149,19246,"[South Carolina, South Carolina]","[Calhoun County, Lexington County]"
8150,19247,"[South Carolina, South Carolina]","[Lexington County, Calhoun County]"
8151,19248,"[South Carolina, South Carolina]","[Dorchester County, Orangeburg County]"
8152,19249,South Carolina,Brevard County
8153,19250,"[South Carolina, South Carolina]","[Orangeburg County, Berkeley County]"
8154,19251,"[South Carolina, South Carolina]","[Berkeley County, Orangeburg County]"
8155,19252,South Carolina,Lexington County
8156,19253,South Carolina,Orangeburg County
8157,19254,Georgia,Henry County
8158,19255,Georgia,Gwinnett County
8159,19256,South Carolina,Clarendon County
8160,19257,South Carolina,Orangeburg County
8161,19258,South Carolina,Sumter County
8162,19260,Georgia,Walton County
8163,19261,"[Arkansas, Arkansas]","[Hempstead County, Little River County]"
8164,19262,"[Alabama, Alabama]","[Perry County, Bibb County]"
8165,19263,"[Alabama, Alabama]","[Bibb County, Perry County]"
8166,19264,"[Alabama, Alabama]","[Perry County, Bibb County]"
8167,19265,"[Alabama, Alabama]","[Tuscaloosa County, Hale County]"
8168,19266,"[Alabama, Alabama]","[Hale County, Tuscaloosa County]"
8169,19267,"[Alabama, Alabama]","[Tuscaloosa County, Hale County]"
8170,19268,"[Alabama, Alabama, Alabama]","[Elmore County, Coosa County, Tallapoosa County]"
8171,19269,"[Alabama, Alabama, Alabama]","[Tallapoosa County, Clay County, Coosa County]"
8172,19270,"[Alabama, Alabama, Alabama]","[Elmore County, Coosa County, Tallapoosa County]"
8173,19271,Alabama,Chambers County
8174,19272,Alabama,Chilton County
8175,19273,Alabama,Chilton County
8176,19274,Alabama,Chilton County
8177,19275,Alabama,Chilton County
8178,19276,"[Alabama, Alabama]","[Bibb County, Shelby County]"
8179,19277,"[Georgia, Georgia, Georgia, Georgia]","[Twiggs County, Baldwin County, Jones County, Wilkinson County]"
8180,19278,Georgia,Washington County
8181,19279,"[Georgia, Georgia, Georgia]","[Baldwin County, Washington County, Hancock County]"
8182,19280,"[Georgia, Georgia, Georgia]","[Washington County, Baldwin County, Hancock County]"
8183,19281,"[Georgia, Georgia, Georgia]","[Washington County, Hancock County, Baldwin County]"
8184,19282,"[Georgia, Georgia, Georgia]","[Baldwin County, Hancock County, Washington County]"
8185,19283,"[Georgia, Georgia, Georgia]","[Washington County, Hancock County, Baldwin County]"
8186,19285,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Hancock County, Jones County, Wilkinson County, Baldwin County, Putnam County]"
8187,19286,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Putnam County, Wilkinson County, Hancock County, Jones County, Baldwin County]"
8188,19287,"[Georgia, Georgia, Georgia, Georgia, Georgia]","[Baldwin County, Jones County, Wilkinson County, Hancock County, Putnam County]"
8189,19288,Georgia,Meriwether County
8190,19289,Georgia,Meriwether County
8191,19290,"[Georgia, Georgia]","[Harris County, Meriwether County]"
8192,19291,"[Georgia, Georgia]","[Harris County, Meriwether County]"
8193,19292,"[Alabama, Alabama]","[Hale County, Tuscaloosa County]"
8194,19293,"[Alabama, Alabama]","[Tuscaloosa County, Hale County]"
8195,19294,"[Alabama, Alabama]","[Greene County, Tuscaloosa County]"
8196,19295,"[Alabama, Alabama]","[Bibb County, Perry County]"
8197,19296,"[Alabama, Alabama]","[Bibb County, Perry County]"
8198,19297,Alabama,NA
8199,19298,"[Alabama, Alabama, Alabama]","[Elmore County, Tallapoosa County, Coosa County]"
8200,19299,"[Alabama, Alabama, Alabama]","[Coosa County, Clay County, Tallapoosa County]"
8201,19300,"[Alabama, Alabama, Alabama]","[Tallapoosa County, Coosa County, Clay County]"
8202,19301,Alabama,Chambers County
8203,19302,Alabama,Chilton County
8204,19303,Alabama,Chilton County
8205,19304,Alabama,Chilton County
8206,19305,"[Alabama, Alabama]","[Bibb County, Shelby County]"
8207,19306,"[Georgia, Georgia, Georgia]","[Jefferson County, Washington County, Johnson County]"
8208,19307,"[Georgia, Georgia]","[Burke County, Jefferson County]"
8209,19308,"[Georgia, Georgia, Georgia]","[Washington County, Baldwin County, Hancock County]"
8210,19309,"[Georgia, Georgia, Georgia]","[Baldwin County, Hancock County, Washington County]"
8211,19310,"[Georgia, Georgia, Georgia]","[Roane County, Loudon County, Monroe County]"
8212,19311,"[Georgia, Georgia]","[Jones County, Bibb County]"
8213,19312,"[Georgia, Georgia, Georgia]","[Washington County, Baldwin County, Hancock County]"
8214,19313,"[Georgia, Georgia, Georgia]","[Washington County, Baldwin County, Hancock County]"
8215,19314,"[Georgia, Georgia, Georgia]","[Hancock County, Washington County, Baldwin County]"
8216,19315,"[Georgia, Georgia, Georgia]","[Hancock County, Baldwin County, Washington County]"
8217,19316,"[Georgia, Georgia]","[Johnson County, Washington County]"
8218,19317,Georgia,Grady County
8219,19318,"[Georgia, Georgia, Georgia, Georgia]","[Baldwin County, Wilkinson County, Jones County, Twiggs County]"
8220,19319,"[South Carolina, South Carolina, South Carolina]","[Berkeley County, Charleston County, Dorchester County]"
8221,19320,"[South Carolina, South Carolina]","[Charleston County, Dorchester County]"
8222,19321,"[South Carolina, South Carolina]","[Dorchester County, Charleston County]"
8223,19322,"[South Carolina, South Carolina, South Carolina]","[Charleston County, Dorchester County, Berkeley County]"
8224,19323,South Carolina,Colleton County
8225,19324,South Carolina,Colleton County
8226,19325,"[South Carolina, South Carolina, South Carolina]","[Berkeley County, Dorchester County, Charleston County]"
8227,19326,"[South Carolina, South Carolina, South Carolina]","[Berkeley County, Charleston County, Dorchester County]"
8228,19327,Alabama,Elmore County
8229,19328,"[Alabama, Alabama, Alabama]","[Tallapoosa County, Macon County, Elmore County]"
8230,19329,"[Alabama, Alabama, Alabama]","[Tallapoosa County, Elmore County, Macon County]"
8231,19330,Alabama,Elmore County
8232,19331,"[Alabama, Alabama, Alabama]","[Russell County, Lee County, Macon County]"
