HID,TID
51121020202766,701
511210212002579,350
511210212002575,107
511210209001438,1298
511210209001422,319
51121020202765,1290
51121020900546,58
51121020900533,488
51121020202758,1290
511210212002577,903
51121020900530,1051
51121020202761,1290
511210209001429,487
511210209001425,1428
51121020900538,327
51121020900536,327
511210209001423,319
511210212002587,841
511210209001424,319
51121020202770,392
511210212002588,2
51121020900537,327
51121020900539,327
511210209001430,487
511210209001421,319
511210212002586,1052
511210209001427,1428
511210209001420,319
511210212002585,523
51121020202774,613
511210212002584,1157
51121020202772,613
51121020202775,392
511210212002583,134
51121020202773,392
51121020900535,327
511210212002589,134
51121020900548,872
51121020202767,392
511210212002573,167
511210212002580,107
511210212002581,10
51121020202776,869
51121020202778,869
511210212002582,1499
51121020202771,392
51121020202777,869
51121020900562,249
511210212002557,1027
51121020900534,639
51121020202739,1290
51121020900561,249
51121020900545,856
51121020900532,488
51121020900568,408
51121020202779,717
51121020900564,249
51121020900569,408
51121020900563,249
51121020900565,676
511210209001439,1298
511210209001458,760
51121020202741,291
51121020202740,291
51121020202742,291
511210209001428,744
51121020202745,1290
51121020202743,291
511210209001462,362
511210209001457,760
511210209001455,1080
511210209001459,1166
511210209001453,1080
511210212002551,1056
511210212002556,1453
51121020900560,249
51121020900566,676
51121020900552,1155
51121020202737,291
51121020900567,408
51121020202738,291
511210212002558,2
511210212002554,1144
511210212002550,1447
51121020900556,1051
511210209001456,760
511210209001426,1428
511210202011170,69
51121020900559,1155
511210209001463,806
51121020202744,1290
511210209001436,1298
51121020900553,1155
51121020202736,1290
511210209001449,1080
511210212002559,172
511210212002560,21
51121020202746,291
511210212002552,523
51121020900550,1155
51121020900557,1155
511210209001454,48
51121020202756,701
511210209001446,1058
511210212002562,466
51121020202752,1285
511210209001444,319
51121020900555,1155
511210209001450,48
511210209001445,319
511210212002563,1083
51121020202757,1290
511210212002569,289
51121020202749,1290
51121020202748,1290
51121020900551,1155
511210209001460,1166
511210209001448,1464
511210212002553,245
51121020202753,1290
51121020900554,1155
511210209001442,1428
511210212002555,262
511210209001443,1428
51121020202754,1290
511210212002565,743
511210212002564,1476
51121020900558,1155
51121020202747,1285
511210212002568,1249
511210209001461,362
51121020202715,1285
511210209001452,1080
51121020202719,1285
511210212002561,984
511210209001451,48
511210209001447,1058
51121020900503,327
51121020900501,327
511210211002271,347
511210211002274,347
511210211002278,347
51121020900504,327
511210211002270,347
51121020900506,327
511210211002272,347
51121020900502,327
51121020900507,327
51121020202716,1285
51121020202723,1285
51121020202725,1285
511210212002567,726
511210212002566,1370
51121020202755,701
511210211002277,347
51121020202728,291
51121020202721,1285
51121020202729,291
51121020202727,1285
511210211002273,347
51121020900508,327
51121020202751,1290
511210211002289,679
511210211002276,347
51121020900500,327
51121020202718,1285
511210211002275,347
51121020900505,327
51121020202717,1285
51121020202750,1285
51121020202714,6
51121020900520,856
51121020900521,856
51121020202724,1285
511210211002279,347
51121020900526,1051
51121021200406,649
51121020202726,6
51121020202735,1290
511210211002285,432
511210211002284,432
511210211002259,347
511210211002286,679
511210211002287,679
511210211002254,457
511210211002258,347
51121021200409,521
511210211002280,347
511210211002282,347
51121021200405,802
51121020202732,291
51121021200408,937
51121020900525,1051
51121020900509,1080
511210211002255,457
51121020900522,856
51121021200404,1022
51121020202720,1285
51121021200403,777
51121020202733,291
511210211002283,1186
51121020900527,1051
51121020900523,856
511210211002257,347
51121020202731,291
511210211002288,679
51121020900524,1051
51121020202734,1290
51121020900512,872
51121020202730,291
51121020900529,1051
511210211002281,347
51121021200407,28
511210211002256,347
51121020900513,872
51121020202722,1285
511210211002264,1186
511210211002263,1186
511210211002262,1186
51121020900519,733
51121020900518,1077
51121020900517,310
511210211002261,1186
511210211002260,1186
51121021200402,777
51121021200401,262
51121021200400,1357
511210211002253,457
51121020202712,6
51121020202710,6
51121020202711,6
51121020202713,6
511210211002299,679
511210211002251,457
511210211002298,679
511210211002297,679
511210211002295,679
511210211002296,679
511210211002293,679
511210211002291,679
51121020202703,1285
51121020202704,1285
511210211002267,1186
511210211002294,679
511210211002269,347
511210212002599,523
51121020202709,6
511210212002598,983
511210212002593,198
511210211002268,1497
51121021200411,649
51121021200469,1447
511210212002596,1266
51121020900514,1127
51121020900515,1051
511210212002594,211
51121021200478,122
51121021200470,223
51121021200413,784
511210212002595,522
511210211002290,679
51121020202705,1285
51121021200410,83
511210212002592,1499
511210212002590,304
51121020202701,6
511210211002292,679
51121020202708,6
51121021200477,1232
51121020900510,327
51121021200471,223
51121020202700,6
51121021200476,198
51121020900516,1051
511210211002266,1186
511210211002209,63
51121020900511,327
51121021200464,350
51121021200472,802
51121021200463,1442
51121021200460,28
51121021200475,223
511210211002207,63
511210211002250,457
51121021200474,802
511210211002206,63
511210211002208,63
511210211002200,524
51121021200458,28
51121021200479,122
511210211002202,524
511210211002204,63
511210211002205,63
51121021200484,880
51121021200459,223
51121021200473,802
51121021200466,223
51121021200482,880
51121021200499,847
51121021200465,350
511210211002203,63
511210211002201,524
51121021200491,276
51121021200489,1118
511210211002265,1186
51121021200492,276
511210212002591,1161
51121020202702,6
51121021200490,342
51121021200467,28
51121021200461,1347
51121020900528,1051
511210212002597,1249
51121021200483,880
511210202011200,224
51121021200493,847
51121020202706,1285
51121021200462,350
51121021200428,28
51121021200494,1232
51121021200496,847
51121021200495,1232
51121021200487,720
51121021200485,454
51121021200468,28
51121021200498,1232
51121021200481,880
51121021200486,454
511210211002237,1497
51121021200430,521
51121021200412,784
51121021200488,276
511210202011201,224
51121021200432,521
511210211002233,1458
51121021200429,521
511210211002238,1497
511210202011204,224
51121021200417,28
51121020202707,1285
51121021200497,1232
511210202011203,224
511210211002234,1458
51121021200435,937
51121021200480,122
511210211002231,546
51121021200426,937
511210211002239,347
51121021200427,28
51121021200415,649
51121021200425,1442
511210211002246,457
511210211002247,457
511210202011202,224
511210211002248,457
51121021200418,649
511210211002242,457
51121021200433,937
511210211002235,1458
511210211002236,1497
511210211002232,546
51121021200414,784
511210211002218,150
511210211002244,457
511210211002215,546
51121021200419,649
51121021200422,649
51121021200434,66
51121021200424,1442
51121021200431,937
511210202011205,224
511210211002241,457
51121021200421,649
511210211002230,546
511210211002219,150
511210211002213,546
51121021200416,784
511210211002249,457
51121021200448,649
51121021200447,262
511210211002240,457
511210211002216,546
511210211002211,546
511210211002245,457
511210211002212,150
51121021200423,649
51121021200456,350
51121021200420,649
511210211002229,546
51121021200457,28
511210211002210,63
511210211002225,150
511210211002217,546
51121021200454,350
51121021200452,649
51121021200450,649
511210211002214,546
511210211002223,546
51121021200453,350
511210211002243,457
511210202011243,1102
51121021200437,521
51121021200449,649
51121021200440,1442
511210211002226,546
511210202011248,224
51121021200438,521
511210211002227,868
511210211002220,546
51121021200441,1022
51121021200443,1022
511210202011234,1102
51121021200445,1347
511210202011247,123
511210202011241,123
511210202011240,123
511210211002221,150
511210202011235,1102
51121021200446,1442
51121021200455,350
511210202011249,224
511210202011237,1102
511210211002222,546
51121021200439,1442
511210202011246,1102
511210211002228,150
511210202011244,1102
511210202011230,224
511210211002224,546
511210202011233,701
511210209001417,319
511210202011245,123
51121021200451,649
511210202011232,123
51121021200444,1022
51121021200436,937
511210202011221,123
511210209001414,1428
511210202011231,1102
511210209001416,319
511210202011242,123
511210202011239,224
51121021200442,1022
511210202011236,701
511210202011238,1102
511210209001415,319
511210202011229,1102
511210209001418,319
511210202011222,1102
511210202011223,701
511210202011224,701
511210202011210,224
511210209001411,1298
511210202011226,701
511210202011218,123
511210202011228,701
511210209001413,1298
511210202011212,701
511210209001403,319
511210209001410,1298
511210209001419,319
511210202011219,701
511210209001409,1298
511210202011220,1102
511210209001406,319
511210209001412,319
511210209001402,319
511210202011225,224
511210202011217,1102
511210209001405,319
511210202011209,701
511210209001401,319
511210209001408,1298
511210209001407,319
511210202011227,224
511210202011211,1102
511210202011284,1033
511210202011207,224
511210202011216,701
511210202011280,306
511210202011285,306
511210202011206,224
511210212002606,350
511210202011215,1102
511210202011214,123
511210202011273,224
51121020900499,327
51121020900496,327
511210202011282,306
511210202011286,306
511210202011270,1102
511210212002605,478
511210202011281,306
511210212002615,302
511210209001404,319
511210202011287,1062
511210202011271,123
511210212002610,611
511210202011274,701
511210212002613,1052
511210202011213,123
51121020900497,327
511210212002609,1434
511210202011289,1062
511210202011208,1102
511210202011283,306
511210212002624,44
51121020900495,327
511210212002612,478
511210212002617,458
511210212002608,245
51121020900498,327
511210202011276,123
511210212002616,1347
511210212002618,1453
511210202011288,1062
511210212002619,837
511210212002614,535
511210202011279,306
511210212002626,194
511210209001400,319
51121020900492,872
51121020900494,327
511210202011277,1102
511210202011260,1102
51121020900490,310
511210212002621,881
511210202011278,123
511210212002607,429
511210202011272,1102
51121020900491,1127
511210212002611,958
51121020900493,872
511210202011250,1102
511210212002622,937
511210202011275,123
51121020900462,1081
511210212002623,134
511210202011264,123
511210202011266,224
511210212002625,1442
511210202011265,1102
511210202011259,1102
511210202011267,701
511210202011251,224
51121020900468,1051
51121020900463,35
511210202011258,123
511210202011252,123
511210212002601,1333
511210212002604,129
511210202011257,1102
511210202011253,123
511210202011269,123
511210212002620,359
511210202011263,1102
51121020900465,35
511210202011261,123
511210202011081,1142
51121020900461,1081
51121020900469,1051
511210212002603,837
511210202011087,904
511210202011085,904
511210202011088,904
511210202011254,701
511210212002600,253
51121020900460,1081
511210202011086,904
511210202011083,1142
511210209001358,403
511210212002415,416
511210212002417,904
511210209001360,403
511210202011084,904
511210209001364,403
511210209001357,403
511210202011268,1102
511210209001363,403
51121020900453,1332
511210212002602,1442
511210209001354,487
511210202011256,123
511210209001361,403
511210209001355,487
511210209001359,403
511210209001356,403
511210202011080,1142
51121020900464,35
51121020900457,1081
511210202011082,1142
51121020900466,35
51121020900451,35
511210202011074,1142
511210212002409,416
511210202011262,123
511210202011071,1062
