FromBus,ToBus,LineID,kV,metres
37970,45245,29046a,115.0,14510.2057377
23904,33936,1028b,138.0,16.7003997542
30263,20339,43986,115.0,253.462457305
20610,13519,17880,100.0,156.357339957
50427,50426,15534a,138.0,66.7451293612
55522,55523,68802,138.0,204.954882887
58063,58064,58921b,69.0,144.712378193
10978,10974,23094a,115.0,284.379599087
13963,52042,8917a,230.0,4577.70552179
27711,17474,31186b,230.0,3379.83422696
48182,48924,73949,66.0,10715.2025831
11507,11566,24321,345.0,3269.15226008
17499,10804,2901a,115.0,73.3511005188
12031,12043,4829a,115.0,21497.8144612
57930,58028,52313,230.0,30422.3338884
52271,52276,7582c,138.0,1062.02386586
61949,45613,205b,161.0,2868.21119255
31489,31490,9712a,100.0,314.478267567
20168,20169,51575c,69.0,120.045402929
33679,28649,45130b,115.0,6211.60412188
58372,58334,55745,46.0,20995.0696118
56475,56476,67108,138.0,6208.85894303
11087,11049,43217a,115.0,145.940516113
56462,56463,67155c,138.0,4170.63323151
27825,9509,5935a,230.0,7108.44417029
27133,19063,27020b,161.0,4729.14654835
64038,64094,55678,46.0,8981.6567784
51525,51568,24720a,115.0,194.941469019
58745,58747,59676b,115.0,39.7026080401
10727,17624,48864a,69.0,45.1218192639
64266,64267,59757a,115.0,78.9731815925
34283,30934,4115b,345.0,16267.5222955
48284,48878,64086b,115.0,2684.68926557
42673,16520,26432a,138.0,272.889874724
33287,33286,41155a,100.0,1766.57827742
59059,59056,56045a,115.0,545.769705988
58399,58398,59970,57.0,71.7500407387
63273,63094,70156a,138.0,9350.41592824
17061,17545,8211c,138.0,54764.0229238
16947,16956,15714b,345.0,3298.5436708
49381,56018,63509c,115.0,6675.692772
49107,49249,64822,115.0,7578.58052821
33301,33302,46806l,230.0,248.998747244
38263,40205,2861a,138.0,94127.2028797
63626,63051,70318b,138.0,3097.24671457
53612,53579,28279e,138.0,60.2340853047
63243,63246,69300,138.0,1721.63865462
11025,10992,12278a,115.0,68.7214021495
13296,22998,13296b,69.0,36.1013479971
46021,48140,74428,230.0,1782.42103826
18309,18326,31196e,115.0,242.228748013
62939,63592,69811a,138.0,2732.23330465
38097,51489,34802a,138.0,195.128741602
65711,65736,54063c,115.0,69080.7479787
61742,61657,52787,115.0,28532.1887785
36147,36181,8563,115.0,35.1974227959
17557,10794,28483d,230.0,64.6872820718
14316,52762,38349c,230.0,1866.40245304
32941,9631,5090e,500.0,8300.53053072
23642,23640,50079b,69.0,4222.97011808
27381,62590,36180b,115.0,3073.12597997
31280,42413,23351a,69.0,49.5567269449
53898,53902,57063b,115.0,200.393535699
52984,52982,1457,115.0,965.536534592
21214,21218,6802f,115.0,186.248923282
31448,32599,35073b,230.0,93.9944878438
30581,12458,50842a,69.0,3558.54295249
19615,19639,39110e,230.0,7.51944471106
17501,10804,1783e,115.0,263.122376049
21624,45480,26176a,345.0,216.683070304
20850,20851,11850a,69.0,20.6542897879
17055,22013,8211l,138.0,136.588393723
41916,41926,18156b,69.0,61.1984125831
64288,64300,52588,115.0,2677.6249422
50522,50449,3266a,100.0,152.879097277
17364,17365,30238c,138.0,7.10984788602
46393,46933,63054b,230.0,3811.8973262
38030,38029,47106b,230.0,297.214793649
56123,56329,65939,345.0,2577.61309431
63500,63494,69688j,69.0,1102.58453744
61239,61264,56704b,115.0,6998.70738339
20527,20528,1962a,115.0,266.297458274
20433,20432,20601b,100.0,205.075224415
64280,58777,52103,500.0,63001.2337113
16460,16461,33461b,345.0,5.21353226114
33855,43972,38970a,161.0,165.647898571
19504,43508,47133,69.0,23.8538144103
17117,31423,9624,345.0,345.755878038
21795,12319,6238d,230.0,25117.7221478
63057,63038,69441,138.0,7644.88856311
39460,50327,5495a,100.0,14468.7809428
24841,52002,25373a,230.0,247.017546041
62027,23685,23302c,115.0,14.7271169175
35352,35351,27530b,161.0,570.973491063
45585,45587,33628a,69.0,2830.44005605
65400,65377,55491d,138.0,3030.861767
63517,62772,70436o,345.0,3646.53803859
36434,42507,29014a,100.0,151.76183012
27592,27591,21083,115.0,6251.82576662
26423,26451,27218b,115.0,4937.42755988
39710,39740,21172,100.0,5692.76147122
33735,33736,19636b,138.0,2239.65224352
31216,31200,36628,500.0,2889.1915397
31006,31023,3850d,115.0,5407.55946821
25901,25916,31072b,69.0,149.249184343
16030,16003,29363a,115.0,7483.07653965
46751,46787,73856,66.0,2133.3716613
26166,26178,20165,161.0,10870.376214
40770,40769,18007a,69.0,226.18813293
51836,51837,6306,115.0,2778.01144154
27627,27611,20602,115.0,8220.36758682
17885,32019,30187b,138.0,5256.14934572
64186,64178,56326,115.0,2600.85066452
46295,48074,65199,138.0,6903.24875665
17561,10789,33046d,115.0,369.3326816
47811,48251,73609b,66.0,3649.02916668
11052,11076,15612e,115.0,11236.1283669
41921,41915,46839c,100.0,355.017593749
58457,58437,52854a,115.0,3192.13269829
55886,47322,70761,161.0,74466.2788522
30458,20724,47279b,230.0,1613.91297755
57564,57563,66380a,138.0,274.035782733
43556,43578,1311d,230.0,5275.69854645
45385,35701,15741c,345.0,76.3582692971
63772,63776,52357b,230.0,719.533322945
55234,55225,68482,138.0,7441.95582729
33591,33667,29377a,69.0,1154.69206956
29438,29430,1066b,115.0,5513.97925532
10836,25086,32797g,138.0,19102.5399562
45214,34126,27561,100.0,8396.04009263
51905,51914,29874d,230.0,2635.64809346
11354,18623,21887b,100.0,16982.500067
11386,11351,41532f,230.0,1595.06951692
53817,44461,26298a,500.0,20209.4498352
52601,52612,6358b,138.0,5362.54173556
31762,31760,6081b,230.0,236.428982635
17240,17241,43638d,345.0,9.94186325258
49946,49933,34031b,161.0,5924.56272104
52551,52538,7097b,230.0,4494.04805329
38934,38889,5061b,115.0,1105.54208397
44902,44899,16959,69.0,3170.65246413
64310,64311,52400c,230.0,266.905494831
62034,62033,17455a,138.0,2576.7963778
43081,43085,26680g,345.0,14466.8299464
58754,58755,59688d,115.0,26.2575645636
62410,62426,18369a,115.0,19515.5039006
37809,9267,38898b,34.5,8889.14967969
53587,31401,16079b,138.0,6538.19868197
14412,43540,46518b,230.0,17613.7935071
11620,11618,9488b,115.0,14710.9506773
11614,26497,7356,115.0,7069.42079029
64310,64311,52613d,230.0,266.905494831
24687,24713,17311a,69.0,28307.8766955
63245,63249,69251b,138.0,3604.32868659
13211,20065,45111,138.0,3873.7345234
64370,64368,54142,115.0,4262.21338602
12069,22426,4551b,69.0,24.3194581897
19060,53526,27226a,115.0,576.304325881
35949,35923,1978b,69.0,9486.70680307
54265,54273,53734a,115.0,2344.75264006
13291,13310,21660a,138.0,4924.31848285
28347,28341,6325a,138.0,3080.57746024
49988,45164,18360,138.0,2654.60613531
34486,38031,23425g,230.0,25949.0411569
18102,18106,11259,115.0,12028.941186
29734,29639,10741c,115.0,16763.5837464
37360,37399,35362,161.0,4985.10230088
53587,44954,40936,138.0,19921.602846
17028,17027,16024,161.0,18.3009067606
11299,11307,27156c,115.0,59.1341223218
23061,23060,42822a,69.0,5.85425311783
31080,45835,46081b,69.0,40.0837062147
10309,10322,35437a,161.0,435.364921806
21624,45434,22767c,138.0,288.45421962
49599,47724,74171,66.0,10592.7905087
63791,63792,59718b,115.0,33.3689499685
15331,15332,34791a,138.0,118.895636189
36267,36275,15582b,100.0,256.975966282
18061,18051,6128b,115.0,2434.77733549
28841,28409,31680,115.0,5557.36241204
58663,58821,55740,46.0,9314.01741764
36267,61926,15271b,100.0,133.844400863
10006,10007,27014c,115.0,41.0392248736
46725,46315,65263,115.0,14956.3982958
32875,18828,24927a,69.0,7559.65183057
38093,24765,28267b,115.0,272.017804643
44199,44198,12000d,138.0,73.4864023866
63874,63876,52373g,230.0,291.353055336
16682,16681,8781b,69.0,86.9094096048
19878,35221,9568e,345.0,44.0255740714
39544,53067,20581f,138.0,10968.3043904
54332,54334,53675c,230.0,68.1515805051
61693,61753,59879,115.0,15628.1690683
13548,30530,43927,138.0,21740.4152452
16357,16358,43490e,115.0,4463.36669611
47025,46029,65368b,115.0,31.1142266042
64112,64113,59753,115.0,23.6564355403
28095,28135,46986c,138.0,4147.25879325
36081,36119,42773a,230.0,8320.13039708
56533,56588,67358a,138.0,329.916692892
43199,43200,19959b,138.0,1071.78762284
57066,55759,68987a,138.0,92420.4661587
20829,20828,9448,69.0,1124.20396931
59854,65751,62607,115.0,1806.59790827
30918,26964,7212a,138.0,960.696180697
21630,20676,20711a,138.0,14813.0312059
31576,45541,40891a,138.0,7053.14496097
24808,38090,17773a,69.0,181.295622521
29962,29965,34053a,115.0,495.019836966
47344,48908,52850f,1000.0,124.132759327
13838,13839,1276,115.0,14954.8555518
20344,25475,38703d,115.0,11.776314109
32368,32392,51743,138.0,462.179216157
16940,31311,8809b,138.0,2269.75727236
42845,49856,41717a,115.0,5548.74624501
9705,9731,140a,138.0,1797.15686316
51931,51932,51499,115.0,359.359347372
13160,13161,46310,138.0,5613.18138595
30047,30033,34002a,100.0,199.763318697
63505,63525,70055d,69.0,4364.79679727
58342,58343,59934c,57.0,47.5756464212
42270,14252,26648c,230.0,3573.19813326
62945,62946,70094a,138.0,163.091376124
27878,9570,28885b,138.0,13271.2305448
35436,35435,8970b,138.0,1211.26267477
17712,17713,39665a,138.0,464.680150164
32378,32377,6004b,345.0,146.64636008
47522,62754,64763d,230.0,122.365178583
37873,37871,22178b,115.0,19306.916371
26755,26770,16689a,69.0,6542.20298907
35485,18168,29995,69.0,106.127313244
10222,9960,29555,115.0,18087.6522804
26105,26132,30814a,115.0,80.0532892585
33088,51380,14768,161.0,3262.40129893
56944,57051,67752c,69.0,55905.3969467
30355,30354,38691c,120.0,918.440658862
16581,53221,26901a,138.0,2593.00811937
28239,23066,17676b,115.0,34.0379633896
53220,53224,19993,138.0,8234.78168064
23910,30676,32040a,115.0,13880.6690977
33254,33252,26288b,115.0,3999.32705518
39583,39584,41082,138.0,7097.51959924
39371,39372,44990c,230.0,73.4768810854
48132,46871,72513a,60.0,3288.90752856
22275,22283,34518,69.0,16130.9183667
13921,42294,48404f,161.0,1541.51053305
9188,21928,12799d,69.0,34.8750251229
21923,18229,18117,115.0,2089.28003978
24634,24642,31524a,115.0,74.895200701
61760,61759,53107b,115.0,24.0469058336
21572,20717,3344,69.0,9939.99761641
48752,49517,64954b,69.0,111.910848807
28380,28376,3560f,115.0,3536.25531415
33288,33356,16539,115.0,61.8757307204
36545,36546,2585a,115.0,4472.40519429
30400,30401,17018,115.0,22612.6596657
61935,61936,23096c,161.0,171.759201179
26778,26779,48393b,138.0,215.59698399
25539,21257,19658a,69.0,258.917459127
62668,49501,72574,33.0,16752.0226732
11260,11285,8824b,115.0,43.4137579873
46842,46035,72478,60.0,17475.1277533
59175,59224,52253c,345.0,42598.2003829
46622,47540,62885a,60.0,5034.38627289
32938,32921,40990a,115.0,1088.85400848
56960,56962,66097,138.0,13679.5789926
17509,17510,3004i,345.0,384.760839631
36869,38800,31819a,230.0,14807.6884956
20169,20170,49687b,230.0,38.9006683542
16359,16358,38424b,345.0,271.293748662
34446,42001,16547d,230.0,5426.19125553
44496,44497,23310a,161.0,1232.17275914
36297,36296,35130b,138.0,9605.55822872
28578,28580,3819a,115.0,92.4909714405
24767,24773,25422,230.0,8858.85061281
28461,28383,44875g,115.0,4103.75808051
24606,24623,15700a,161.0,30.8569748576
55840,55263,68638a,138.0,2447.14512728
50305,50237,37648b,230.0,139.8150606
38992,39038,40600b,138.0,159.385616636
9531,9533,262b,138.0,42.386949046
58771,58768,55834b,46.0,109.475259621
22141,22143,3116e,345.0,961.158421698
55198,55199,68290b,138.0,6388.17021238
55984,46256,63862,115.0,3037.60127837
20386,20381,34741c,115.0,3723.4681607
32875,32874,21045d,138.0,10558.3721689
24377,43580,24835a,138.0,6987.80264739
42815,42806,32884,138.0,2431.82136205
35871,35872,22513d,100.0,186.31905478
31599,42013,39442,100.0,4026.7906323
52942,21632,43850b,765.0,282.171047048
44408,44407,42685a,161.0,5570.26195647
51227,51201,18718a,115.0,16.8101456987
45541,31237,19107a,138.0,1143.6436763
9426,32155,45118f,138.0,27529.3467579
14425,43610,32433,138.0,6782.77117769
28907,28915,39971a,161.0,19640.4635175
56935,56936,67652b,138.0,219.27249972
26635,26634,39280e,115.0,163.797728024
55554,55597,68444a,138.0,2115.21706529
16755,62497,11500a,138.0,610.285406669
26984,26985,12248,138.0,73.2289192336
26474,26521,34490b,69.0,2578.94954665
43292,43294,33292,138.0,5114.32718336
55349,55350,68838b,69.0,131.07073655
44610,44621,577b,100.0,2590.7623656
15766,15743,5772b,161.0,17111.1583913
31024,31023,44483e,230.0,5367.11203822
8943,14997,9716b,115.0,288.070236854
42085,38979,35432b,115.0,14393.4411572
20194,20193,46805d,69.0,26.6734298894
28417,28420,30498a,115.0,28.1248913263
10694,22046,37854,230.0,29243.9802305
14678,9749,48148b,100.0,55.2945007146
17573,44192,18099e,115.0,421.477699555
18660,18640,20424n,115.0,1334.3725978
10568,26417,8632b,69.0,20867.0646384
38220,38204,13976b,345.0,29950.1205833
52041,52068,11709b,230.0,8819.5934846
43598,43599,48043c,161.0,1085.86301137
64253,64102,54428a,115.0,29615.1050415
14719,20201,38670,69.0,853.329985254
46769,48897,63549b,138.0,14.4589098019
18313,16363,47919a,138.0,2746.7797687
28779,28813,45981,115.0,794.094004254
22273,22265,36035b,230.0,198.412737467
39715,51445,16943b,500.0,10163.602503
33871,42513,18286b,115.0,622.615753004
53603,53613,10621a,100.0,16.6414415705
13113,13148,48350d,230.0,5073.86815745
45937,49052,63084g,230.0,1656.83693748
9766,9767,46416,500.0,23.6537343385
30543,32027,37442,230.0,13046.2429388
51093,50392,37427b,115.0,9755.0653272
48160,46582,71894b,60.0,456.394991213
50404,50429,36544a,230.0,249.681142407
54061,54069,52225d,345.0,3038.69043069
44806,44829,46719a,161.0,12108.7248872
44253,16865,24124a,138.0,6690.82140098
35513,35514,49948,69.0,122.675754426
53180,31697,29977f,115.0,79.404070978
50884,9173,8676,138.0,22121.1072451
17989,14691,26793c,115.0,1864.3913417
14128,14137,35850,161.0,3090.46218905
40735,40288,44085,138.0,14797.2794024
46036,48549,73195b,60.0,730.491461254
39550,34323,6774a,138.0,645.349878981
60370,60091,54179c,115.0,89785.6444437
46724,47986,64055,230.0,22835.7636558
57374,57375,66515a,115.0,351.876577682
16989,34222,8940,161.0,14409.3896658
17347,13186,5377e,138.0,38.9061806672
59832,59833,56096,46.0,4791.81467888
26404,26403,21817,115.0,505.647760512
35188,44093,10528b,161.0,86.9871606671
27604,27587,37898e,69.0,19270.6067067
23051,15578,12703,69.0,34.420405553
63464,63326,69637c,138.0,41.3347347293
37639,37645,37948,230.0,14954.3992093
61257,61287,53110,115.0,11639.9425702
15546,20816,13576c,115.0,54.8982981416
43544,43543,42008,115.0,4020.09723199
62619,62615,63045b,230.0,212.788756654
35195,19888,3543c,138.0,92.8500844558
45866,49534,64494a,115.0,8024.80667852
25577,20888,40135b,230.0,120.746556979
52476,52477,42139,138.0,1474.1557535
18530,11535,41039a,345.0,40841.5743653
8925,14819,30075c,115.0,30.1627623026
28997,28489,8002,115.0,11775.7270442
65755,59903,57681b,115.0,10369.815087
57967,57978,58232,115.0,1788.90073905
10667,10666,26126b,115.0,89.3533701434
25160,25161,24448a,138.0,6.1095487065
63192,63483,70330a,69.0,154.636571216
46107,49418,63510,69.0,2508.67839004
12190,34063,22654a,115.0,91.5271873831
15015,15017,32489,161.0,5488.53881341
45067,45554,11928b,138.0,6596.55035916
50230,50082,8212b,230.0,10058.9584243
21818,12099,24036,115.0,92622.7829407
44259,44241,41081b,100.0,2894.30349933
12503,12496,27806e,345.0,106.545639709
46470,48437,70735,60.0,42865.2970604
57480,57479,66252,138.0,7954.78864629
31548,52785,2977a,138.0,2713.52743114
41656,41657,37631d,138.0,94.1309047922
16875,16876,1031,69.0,1803.95969365
16824,16823,33065,161.0,627.172010584
42384,39850,36000a,115.0,8623.94890652
24658,24152,6426,115.0,207.850339829
64393,64418,54127,115.0,2954.42001731
46810,48449,72520a,115.0,177.191354703
25484,25497,51157,115.0,86.836502866
48174,47040,70777a,220.0,5176.99826236
29237,28787,39187a,69.0,6235.7084276
56306,56391,67125d,345.0,66675.6896393
61793,61772,31909d,115.0,8007.2875795
55946,47737,63947d,500.0,22638.3937791
36779,36780,25899b,100.0,65.9022264818
17621,38171,5337b,345.0,25646.2906287
56183,56364,65870,138.0,1559.77811593
33767,36159,44655,115.0,1873.18271471
20519,20520,15122a,100.0,14523.8791017
58531,58533,59001d,69.0,68.8943867133
35711,35712,40204c,115.0,125.867162399
9503,27838,26746b,115.0,2028.73879452
39497,39496,42897a,138.0,8.17617454267
64171,64210,56770c,69.0,13751.1033686
54210,54206,53793,115.0,3006.20157044
39930,9210,30652a,100.0,312.678678701
29823,29821,50507b,115.0,1161.63085339
38535,38577,37453b,100.0,4277.37576759
55535,55578,68111d,345.0,296.339165578
47778,48748,73638b,66.0,354.027852549
35219,19906,32015b,138.0,142.964943874
16221,16220,20728a,100.0,24.4648787293
20636,20650,15288a,115.0,80.4695830194
10214,10224,27248a,115.0,688.201427546
19356,30826,25850e,230.0,1270.99255573
37221,37200,48550b,161.0,9888.32465339
27344,27333,30496,115.0,17.1812691855
54772,54748,56718b,69.0,8233.68404718
34769,14295,6131a,115.0,2055.75159304
47803,46681,72849,60.0,10921.3729881
32849,9844,13492,345.0,15.4893860859
17782,17783,32788c,115.0,14.2007810483
17770,17771,27150c,69.0,14.0502351142
35220,44116,22562d,138.0,23329.5851147
41133,41363,21264,115.0,11505.579058
61404,61412,52648,115.0,4792.20921904
57442,57443,66305a,138.0,63.3681538322
29938,29946,2896a,115.0,1713.17852943
37895,62280,38505a,230.0,1252.83063197
56058,49497,72176c,60.0,6883.37795817
37766,9228,38008a,161.0,70.1258807352
56789,49490,64033,345.0,106393.001802
63231,63523,69303b,138.0,123.512533675
34316,50811,23402a,69.0,8232.4897808
28098,28027,39126d,138.0,4737.93206016
50102,50103,28716a,230.0,61.5939313728
61255,61321,53403,230.0,33617.7876595
9505,9543,40776e,115.0,1994.42393781
49790,49149,71298,115.0,1701.91140673
37204,39995,49632,230.0,3117.35579642
58346,58385,52824,115.0,43393.0371881
42499,42497,5692a,161.0,5545.12482745
11385,11396,41532b,230.0,2689.28489645
17236,17237,42922c,138.0,26.180997405
61334,61590,52789,115.0,63979.6985415
52771,44045,12792b,230.0,24796.6779085
20266,20270,13857c,115.0,43.8129844291
18311,18301,14959b,115.0,1722.3110348
18629,18632,42434f,115.0,106.080053746
27291,16842,31318a,115.0,173.755547618
47323,48396,64612,69.0,2341.02554525
19513,33993,38429,69.0,6022.61152732
11447,11398,9910a,115.0,13706.4130132
62986,63605,69707f,138.0,2770.0297065
28267,28264,798b,345.0,4409.15464346
63617,63616,70222b,138.0,39.8867293
55263,55566,68639,138.0,8092.50247779
54743,54752,56681,115.0,5457.56796499
14097,14114,5385b,115.0,8.28128019079
10785,10784,17793f,138.0,229.025394112
54952,54954,66959c,69.0,58426.7393441
61059,61070,53301,115.0,2409.8024371
11556,11557,24980c,115.0,8158.72361716
45559,51585,22900e,115.0,3117.05001809
12535,23031,28532,100.0,2083.34302464
28144,42077,38415b,138.0,2752.82993773
43728,41802,6744,115.0,3266.424993
33852,45591,26391,69.0,39.3179015449
17989,14702,47068b,138.0,260.885474517
48761,46239,64143,69.0,2225.67236545
34298,36641,25228c,230.0,7734.69774607
25094,14861,39245b,161.0,20060.831463
43587,43586,14851c,161.0,2706.9589476
34991,40824,40276,100.0,3104.78507243
26433,26434,27736a,115.0,81.3770217091
46971,47248,64073b,115.0,13015.9958965
31548,52785,16485a,230.0,2713.52743114
23941,24503,19094a,138.0,31016.3122456
25353,25354,9556a,115.0,12.1010501878
39006,39062,46853e,230.0,227.033967589
34416,41971,25349e,115.0,4532.94612739
33667,33639,29377b,69.0,3181.42782859
26318,26326,9280b,345.0,291.62789268
18451,18452,22613a,115.0,12.9434620424
13630,13644,47330a,345.0,64.6372184993
22861,35961,372,69.0,58.2293696733
15655,17367,32687c,161.0,3269.27554038
